,match_id,team_0_win,p_total_time_played_min_diff,p_total_time_played_max_diff,p_total_time_played_q25_diff,p_total_time_played_median_diff,p_total_time_played_q75_diff,ph_wins_min_diff,ph_wins_max_diff,ph_wins_q25_diff,ph_wins_median_diff,ph_wins_q75_diff,ph_kills_min_diff,ph_kills_max_diff,ph_kills_q25_diff,ph_kills_median_diff,ph_kills_q75_diff,ph_deaths_min_diff,ph_deaths_max_diff,ph_deaths_q25_diff,ph_deaths_median_diff,ph_deaths_q75_diff,ph_assists_min_diff,ph_assists_max_diff,ph_assists_q25_diff,ph_assists_median_diff,ph_assists_q75_diff,ph_damage_per_min_min_diff,ph_damage_per_min_max_diff,ph_damage_per_min_q25_diff,ph_damage_per_min_median_diff,ph_damage_per_min_q75_diff,ph_time_played_min_diff,ph_time_played_max_diff,ph_time_played_q25_diff,ph_time_played_median_diff,ph_time_played_q75_diff,ph_total_kd_min_diff,ph_total_kd_max_diff,ph_total_kd_q25_diff,ph_total_kd_median_diff,ph_total_kd_q75_diff,ph_kd_ratio_min_diff,ph_kd_ratio_max_diff,ph_kd_ratio_q25_diff,ph_kd_ratio_median_diff,ph_kd_ratio_q75_diff,ph_time_played_ratio_min_diff,ph_time_played_ratio_max_diff,ph_time_played_ratio_q25_diff,ph_time_played_ratio_median_diff,ph_time_played_ratio_q75_diff,ph_damage_per_min_ratio_min_diff,ph_damage_per_min_ratio_max_diff,ph_damage_per_min_ratio_q25_diff,ph_damage_per_min_ratio_median_diff,ph_damage_per_min_ratio_q75_diff,ph_assists_ratio_min_diff,ph_assists_ratio_max_diff,ph_assists_ratio_q25_diff,ph_assists_ratio_median_diff,ph_assists_ratio_q75_diff,ph_win_rate_ratio_min_diff,ph_win_rate_ratio_max_diff,ph_win_rate_ratio_q25_diff,ph_win_rate_ratio_median_diff,ph_win_rate_ratio_q75_diff
157,38670801,N,883754,-1717021,420395.25,66701.5,-650817.25,28,561,56.0,99.0,168.25,295,12103,916.5,1563.5,3188.5,214,5722,511.5,45.5,2284.0,831,9205,876.0,1638.5,3189.25,103.129,-1.044,84.626,-49.92,-38.549,110486,1892242,193582.0,285819.5,622157.25,0.568,0.684,0.437,0.476,0.814,-0.148,-0.78,-0.21,-0.48,-0.378,1.629,17.938,1.507,0.62,4.037,0.108,0.107,0.051,0.029,-0.015,1.566,17.635,1.634,1.244,5.65,0.083,0.075,0.136,0.102,0.06
158,38670895,Y,-1682249,9500,302896.0,790959.0,299657.0,31,78,39.25,-104.5,-246.75,552,-622,554.75,-1454.0,-3476.25,384,-987,602.75,-667.5,-1528.25,456,166,1003.75,-969.5,-2697.5,124.064,19.35,-103.802,-49.064,28.882,89833,388919,154907.5,-275567.5,-675986.25,0.07,0.112,-0.079,-0.029,-0.226,0.189,0.334,0.089,0.131,0.112,0.745,8.425,1.39,-3.077,-7.499,-0.038,0.035,-0.127,-0.078,-0.032,0.938,6.446,1.526,-3.416,-7.911,0.155,0.007,0.076,-0.012,0.019
159,38670988,N,485001,-1310440,795854.0,1419058.0,1033211.25,-10,205,3.5,50.0,88.25,-122,4547,59.75,1109.0,1004.0,-41,5013,95.5,488.0,573.0,-149,2146,141.5,1044.5,3798.5,-355.94,16.911,-142.753,-78.734,-30.878,-26192,658711,15999.25,169944.0,318194.75,-0.733,-0.409,-0.226,-0.059,-0.175,0.185,4.554,0.036,-0.094,0.291,-0.291,16.538,0.403,2.142,3.84,-0.312,0.058,-0.122,-0.062,0.088,-0.269,19.348,0.586,2.663,5.275,0.08,-0.046,0.025,-0.001,0.003
160,38671190,N,-594997,3088642,-834692.5,-3870.0,818935.75,-2,1040,-36.0,-89.5,-115.25,-15,14205,-638.5,-1020.0,-983.75,-81,16854,-512.5,-1092.5,-1240.5,-58,27156,-638.0,-1836.5,-2972.75,114.663,39.015,53.138,96.704,202.315,-14451,3884203,-127172.25,-317055.0,-355329.75,0.103,-0.099,0.347,0.491,0.315,-0.046,0.111,-0.133,-0.016,-0.208,-0.156,24.669,-1.667,-4.728,-5.396,-0.042,-0.083,0.008,0.091,0.147,-0.136,31.284,-1.648,-5.182,-6.412,-0.025,-0.009,-0.047,-0.042,-0.04
161,38671289,N,263921,1327589,331621.0,-306915.0,68163.5,6,-106,-83.0,-174.5,-39.5,227,-4297,-766.25,-1818.5,-778.25,168,2244,-412.25,-243.5,-668.75,574,-552,-442.25,-2568.0,-2433.25,-136.314,2.631,-50.515,-32.025,2.324,72338,-392179,-187127.0,-542153.0,-154140.5,-0.452,-0.562,-0.35,-0.398,-0.207,0.131,0.916,0.206,0.453,0.436,1.057,0.091,-2.534,-10.624,-4.75,-0.025,-0.298,-0.009,-0.023,-0.006,1.23,-2.763,-2.621,-10.615,-4.464,-0.19,-0.13,-0.105,-0.13,-0.094
162,38671408,N,-853121,-2505548,-785351.25,-1866234.5,-2386690.75,6,-421,-4.5,-41.5,7.0,44,-6385,10.5,-411.5,175.25,40,-5940,-78.5,-368.0,-38.0,117,-6452,-47.0,-940.5,558.5,-106.629,-56.671,58.415,95.054,-42.131,13200,-1512880,-12488.75,-148309.5,76828.25,-0.172,1.108,0.036,0.119,0.29,-0.084,0.135,-0.151,-0.139,-0.042,0.103,-15.197,-0.173,-1.587,-2.444,0.073,-0.023,-0.033,-0.056,-0.044,0.215,-12.179,-0.077,-1.699,-2.449,-0.069,0.216,-0.048,-0.021,-0.069
163,38671461,N,728607,162050,-79257.75,260915.0,292546.75,2,-394,-1.5,29.5,-259.75,90,-8347,223.25,303.0,-3265.25,95,-4389,198.75,305.0,19.0,136,-9625,213.5,446.5,-5191.5,201.797,-28.792,59.353,-81.262,-77.637,35836,-1219105,47716.0,92810.0,-1027457.25,0.353,-1.172,-0.364,-0.44,-1.049,0.326,-0.118,0.4,0.327,0.205,0.586,-15.68,0.667,1.439,-12.511,-0.075,-0.059,-0.105,-0.139,-0.109,0.511,-14.829,0.532,1.186,-11.735,-0.09,-0.259,-0.168,-0.186,-0.145
164,38671566,N,-552022,966188,273152.5,1373412.5,1276774.5,11,57,-15.5,-21.5,-30.5,34,335,-210.25,-322.0,-475.0,-21,449,-55.0,-75.5,-42.0,96,-195,-181.75,-384.5,-607.5,-41.789,2.379,0.961,65.369,-7.929,12317,-50953,-50738.0,-62151.5,-80348.0,-0.221,0.151,-0.683,-0.42,-0.219,0.127,0.55,0.142,0.126,0.408,-0.826,-1.381,-0.653,-0.72,-0.92,-0.188,0.145,-0.055,0.013,-0.083,-0.819,-1.68,-0.795,-0.729,-0.679,0.263,0.027,0.042,0.045,-0.009
165,38671735,N,-511554,988013,-712124.25,-593687.0,-567162.25,-8,-18,19.5,207.5,281.5,-16,-673,-157.0,1498.5,3870.25,-129,506,-75.0,1357.0,2219.0,-110,-1623,839.5,4690.5,4946.0,-11.884,5.877,-29.769,-93.738,35.806,-33402,164280,58551.0,700882.0,979031.0,0.284,-0.201,0.204,0.419,0.588,-0.075,-0.262,-0.195,-0.278,-0.518,-0.693,1.468,1.227,7.363,10.586,0.102,-0.109,0.068,0.009,0.011,-0.553,-3.701,1.629,8.318,10.835,0.09,-0.022,-0.044,-0.012,-0.011
166,38671820,Y,-14016,-1390357,-197751.25,-227681.5,-1569622.0,2,424,13.25,67.0,264.75,-145,5780,156.5,970.5,1693.0,-80,4768,204.5,572.0,2539.25,126,7716,369.5,1006.0,6235.5,-196.958,-130.919,-3.841,-59.509,18.531,-785,1409566,48848.75,162047.5,936142.5,-0.562,0.093,-0.109,-0.168,-0.168,-0.036,0.072,0.149,0.092,0.195,0.177,12.066,0.526,1.601,10.599,-0.129,-0.024,-0.13,-0.08,-0.032,0.096,11.377,0.775,1.677,10.44,-0.083,0.095,0.026,-0.007,-0.028
167,38672150,N,-213242,344960,472879.25,401465.0,392560.25,-21,-160,-84.75,-327.5,-346.0,-262,-381,-1081.5,-5190.5,-5917.0,-70,-506,-613.0,-2507.0,-2678.25,-341,-5672,-1620.0,-5673.5,-6099.25,122.744,118.969,-67.324,-18.113,-67.371,-37853,-767818,-221794.5,-1082823.5,-1311187.0,-0.803,-0.571,-0.509,-0.468,-0.333,0.389,0.45,0.202,0.174,0.433,-0.74,-7.215,-2.03,-7.852,-14.946,0.032,-0.038,-0.023,-0.084,0.002,-0.858,-5.233,-2.596,-8.733,-12.299,-0.457,-0.162,-0.336,-0.153,-0.13
168,38672294,N,-187032,426011,-35431.75,368515.0,274881.75,-2,166,24.0,64.0,64.25,30,2040,222.25,680.0,1699.5,-43,2380,337.25,880.5,939.25,-75,3301,324.25,331.5,-180.25,-90.082,99.944,-82.898,-91.252,69.337,-17422,624184,106304.75,150117.5,171595.25,0.039,-0.429,-0.045,-0.622,-0.367,-0.017,-0.177,0.096,0.317,-0.239,-0.173,5.305,1.026,1.558,0.673,-0.049,-0.033,-0.019,-0.098,-0.052,-0.116,5.342,1.011,1.072,-1.324,-0.02,0.226,-0.026,-0.08,0.1
169,38672420,Y,879689,1163469,2020879.5,1677962.0,1262026.75,7,475,53.25,193.5,100.5,212,4079,1203.25,2928.5,2385.75,469,6399,546.75,1565.5,1158.5,135,8947,951.25,2997.0,1535.75,136.113,195.674,-55.186,-85.511,-149.669,90672,1803470,197795.5,638116.5,287489.75,0.194,-1.078,0.2,0.304,0.114,0.043,-0.249,-0.026,-0.171,-0.42,0.527,22.336,2.148,6.138,2.458,-0.041,0.082,-0.024,-0.008,0.05,0.08,18.311,2.089,5.838,2.794,-0.022,-0.372,0.011,-0.074,-0.176
170,38672497,Y,-716937,-1730886,-1338298.5,-1207054.0,-1961358.5,4,95,-17.0,-85.0,-264.75,101,673,-183.0,-847.5,-2316.75,-28,-87,-132.0,-1025.5,-2327.0,-16,3925,-149.75,-1423.5,-4498.0,-23.517,61.907,-32.277,-27.205,100.677,4557,252316,-37652.75,-269730.5,-828003.5,0.197,0.626,0.309,0.639,0.356,-0.133,0.036,-0.134,-0.225,-0.206,-0.017,9.571,-0.791,-3.372,-8.754,-0.08,0.105,-0.032,0.071,0.094,0.02,11.292,-0.764,-3.152,-7.899,-0.129,0.41,-0.114,0.023,0.047
171,38672631,Y,95297,-402342,-390314.25,-1265322.0,-1408944.75,12,-511,-1.0,3.5,3.5,84,-8236,135.0,18.5,35.5,75,-5485,-52.25,9.0,122.0,161,-8992,21.75,59.5,-130.0,12.859,53.019,77.79,105.002,81.431,27787,-1905011,-6344.0,-2322.0,-18982.0,0.165,0.107,0.117,0.105,0.096,-0.131,-0.082,-0.019,-0.108,-0.274,0.253,-19.08,0.23,0.543,-1.714,-0.028,0.074,0.186,0.162,0.154,0.455,-18.339,0.179,0.868,-2.413,0.138,0.141,0.152,0.157,0.119
172,38672960,N,-561707,559602,-125191.75,-135900.0,-172728.5,-23,-320,-29.0,-16.0,-220.5,-235,-1427,-359.0,28.0,-194.0,-233,-2955,-229.75,-66.5,-2218.5,-441,-9966,-510.0,-300.0,-5073.75,383.484,129.596,129.729,80.774,123.573,-74397,-1177540,-107067.5,-70157.0,-898842.5,-0.281,0.139,0.161,0.346,0.155,-0.221,1.937,-0.057,-0.109,0.06,-0.758,-8.653,-1.516,-0.7,-11.525,0.286,0.157,0.144,0.128,0.181,-0.787,-10.379,-1.365,-0.617,-10.294,-0.227,0.102,0.058,0.029,0.01
173,38672975,N,842940,-344626,858671.0,18427.5,-781725.5,14,477,13.0,57.5,138.75,208,10410,325.0,193.5,2180.75,275,3855,152.0,148.0,540.75,402,9759,473.75,866.0,2303.75,107.778,85.982,-98.905,-81.79,-58.942,71698,1898662,50952.25,218180.5,401687.5,0.083,0.93,0.006,0.248,0.583,-0.341,0.141,-0.197,-0.227,-0.129,0.193,26.169,0.62,3.325,12.805,0.079,0.1,-0.001,0.032,0.056,0.079,23.846,0.954,3.005,11.194,0.038,-0.064,0.029,-0.021,-0.041
174,38673195,Y,292877,1278331,-426369.25,-548369.5,-7923.25,-4,281,25.5,109.0,131.75,-56,2019,235.0,1543.0,2256.25,-10,4196,165.5,407.0,1714.25,37,9712,394.25,1484.0,1526.0,181.768,-162.599,143.834,28.704,-37.544,-4199,1294803,52309.5,243103.5,411726.75,0.145,0.312,-0.119,-0.107,-0.229,-0.026,-0.27,0.032,0.11,0.126,0.101,5.161,0.671,2.628,1.303,0.152,0.066,0.02,0.108,0.088,0.121,3.809,0.762,2.846,1.189,0.341,-0.113,0.019,0.073,0.04
175,38673196,Y,1524989,-1759329,1204399.25,1099899.0,-598677.5,-8,-108,2.5,-9.5,-20.0,-126,-1478,-19.5,-180.0,-984.75,-67,-2287,-104.5,-172.5,-341.0,-262,-1085,-34.5,-76.5,-14.25,-130.778,92.694,-98.596,-89.666,3.208,-49436,-430569,-10266.5,-32077.0,-29296.5,-0.099,1.025,0.026,-0.042,-0.049,-0.297,0.162,-0.021,0.021,0.201,-0.531,-2.284,-0.221,-0.091,0.763,-0.059,0.226,-0.07,-0.069,-0.095,-0.516,-1.648,-0.179,0.027,0.182,0.179,-0.015,0.196,0.148,0.058
176,38673339,Y,-154190,6958,-1106223.0,-1011624.5,-384855.25,26,-359,8.5,23.5,-152.0,280,-4759,-194.5,101.5,-1399.5,57,263,-140.75,111.0,-412.75,264,-10657,290.75,373.0,-3068.25,122.058,224.174,250.698,160.133,126.653,62709,-1386112,-30220.75,46780.5,-405804.5,-0.212,-0.696,0.045,-0.034,-0.181,0.343,0.361,0.147,-0.07,-0.094,0.526,-16.674,-0.111,0.288,-5.241,0.036,0.008,0.118,0.082,0.023,0.377,-16.83,-0.297,0.731,-4.9,-0.017,0.029,0.174,0.158,0.16
177,38673518,Y,-30394,1711407,-66145.75,-427880.0,971301.75,-3,-40,2.25,-4.5,0.0,-111,-4323,-68.25,-123.0,54.0,47,-444,-78.25,-164.0,29.25,-132,-188,55.25,-152.5,-147.25,-141.787,107.622,-72.86,106.217,116.263,-3705,-43168,-6985.5,-34935.5,920.0,-0.221,-2.226,-0.034,-0.152,-0.227,0.364,0.481,-0.045,0.039,0.136,-0.197,-1.216,-0.329,-0.409,-0.046,-0.258,0.137,0.039,0.061,-0.006,-0.299,-5.097,-0.326,-0.324,-0.23,0.012,-0.163,0.076,0.044,0.102
178,38673734,N,1003926,-1278331,655557.25,750526.5,687059.75,-1,158,3.25,-41.5,-103.5,245,-2447,-228.75,-853.5,-1506.0,93,1023,170.0,16.0,-1402.5,309,5478,167.75,-46.0,-1403.5,-509.472,-12.588,-38.373,-19.69,-41.319,55696,585393,24606.0,-42837.0,-361137.0,-0.58,-0.485,-0.308,-0.329,-0.402,-0.038,0.423,0.06,0.194,0.296,0.308,10.671,0.519,0.161,-2.829,-0.378,-0.207,-0.011,-0.133,-0.146,0.275,11.213,0.389,-0.067,-2.238,-0.067,-0.117,-0.088,-0.178,-0.156
179,38673960,N,-202924,819220,402731.75,12865.5,73359.25,16,-339,25.0,-44.0,-17.75,209,-1456,159.0,-947.0,-741.25,-11,-1736,181.25,-372.0,-1346.0,53,-6018,363.75,-537.5,687.5,30.797,-372.28,-27.812,-110.285,-143.676,26243,-1144983,92764.25,-117094.0,-62797.0,-0.103,-0.011,-0.024,0.211,0.524,0.047,-0.159,-0.111,-0.103,0.07,0.589,-7.467,0.931,-0.459,1.209,0.062,-0.477,0.084,-0.089,-0.163,0.53,-7.018,0.852,-0.529,2.398,0.012,-0.143,-0.071,0.015,-0.046
180,38674138,N,-6006,611219,-353045.25,-555941.0,-870712.75,-18,-452,-8.5,22.0,90.0,-118,-5115,-69.25,457.0,1400.25,-79,-7047,-114.5,216.0,812.0,-327,-9943,-246.25,216.0,1624.0,146.051,219.115,92.85,69.191,133.588,-33760,-1753565,-53078.75,29839.5,257100.5,0.156,0.077,0.284,0.266,0.159,-0.044,-0.119,-0.026,-0.053,-0.359,-0.339,-19.933,-0.414,0.176,3.437,0.192,0.197,0.061,0.049,0.052,-0.456,-17.644,-0.403,0.414,4.12,-0.186,-0.082,0.051,0.12,0.093
181,38674342,Y,4752,-1703390,-194610.0,-323637.0,-581066.25,1,279,61.75,159.5,426.0,104,5275,880.75,2593.0,5188.0,23,2545,839.75,1918.5,3251.5,66,7639,1134.75,3550.5,8639.25,115.307,-14.147,141.763,154.1,80.305,10825,1070154,176553.25,517454.0,1376460.0,0.072,-0.271,0.001,0.25,0.142,0.071,-0.589,0.01,-0.126,-0.114,0.215,14.943,0.788,3.675,13.731,0.146,0.099,0.134,0.226,0.227,0.241,14.783,0.896,4.585,12.623,0.352,-0.106,0.027,0.032,-0.027
182,38674459,Y,-1446775,-604634,-565788.0,-480998.0,-595690.0,-79,-539,-184.75,-340.5,-422.0,-1533,-9986,-2205.0,-4751.5,-6823.25,-854,-6963,-1548.5,-3154.5,-6006.25,-1412,-10995,-2854.25,-7601.5,-7661.25,389.547,-66.139,-8.624,36.283,-31.715,-318317,-1989614,-651640.25,-1176948.5,-1490306.0,0.367,-0.358,-0.037,-0.337,-0.243,0.278,-0.182,0.014,0.194,0.06,-2.53,-12.904,-4.211,-11.099,-12.816,0.467,-0.187,0.118,0.019,-0.039,-2.76,-10.856,-3.723,-12.121,-12.283,0.012,0.18,-0.008,0.057,0.101
183,38674634,N,-303578,-748904,-228008.0,311128.5,-621356.5,11,-17,39.25,54.0,113.0,176,302,294.0,515.0,805.75,49,1337,376.5,767.5,1214.75,120,-418,783.0,1489.5,2370.75,-280.423,82.25,-75.697,-5.336,17.752,29220,50976,138029.25,210450.0,375047.25,-0.641,0.188,-0.456,-0.652,-0.291,-0.114,0.547,-0.015,0.197,0.093,0.341,2.621,1.54,2.264,4.325,-0.175,-0.019,0.077,0.024,0.001,0.249,2.638,1.384,2.379,3.816,-0.036,0.069,-0.143,-0.059,-0.06
184,38674796,Y,729738,1291656,974149.5,678343.0,412717.25,0,1,58.75,132.0,197.0,-20,-1967,1080.25,1581.0,1961.75,-3,-214,810.75,1060.0,941.0,-41,2169,1385.25,2973.5,4687.0,-172.131,-52.463,-108.735,86.234,47.66,-714,-62246,261924.75,468069.5,731107.0,0.16,-2.099,-0.091,-0.113,-0.687,0.345,-0.117,0.348,0.089,0.029,-0.01,5.539,2.594,3.421,6.987,-0.224,-0.136,-0.015,-0.075,-0.158,-0.074,5.384,2.75,3.636,7.381,-0.139,-0.263,-0.079,0.005,-0.164
185,38674970,Y,-36759,2278591,-23667.0,657795.0,606897.75,10,1,9.5,96.5,185.75,24,-1102,254.0,1545.0,2621.5,50,179,-18.0,491.5,1292.0,69,-4,56.5,1180.0,2263.0,255.989,5.22,-49.872,-66.751,1.515,15243,-126091,25536.75,246644.0,518564.5,0.358,1.095,0.124,0.398,0.941,-0.097,-0.253,-0.166,-0.293,-0.105,-0.035,1.219,0.646,2.691,4.705,0.191,-0.059,-0.048,-0.033,-0.026,0.019,1.875,0.237,2.91,3.899,0.201,0.152,0.008,-0.013,0.08
186,38675137,N,264898,-1859686,472833.75,-65234.0,-506617.0,19,-270,39.5,56.0,206.0,450,-6233,538.0,737.0,1190.25,398,-4882,530.0,-13.0,1543.25,274,-1752,718.25,1346.0,4363.25,-336.281,17.241,105.935,-14.253,37.135,74486,-1004383,179814.0,180394.0,707489.0,-0.337,0.83,-0.165,-0.161,0.281,-0.225,0.317,0.03,-0.012,0.197,0.255,-4.832,3.171,2.972,9.26,-0.327,0.046,0.015,0.037,0.112,0.197,-3.164,2.813,2.998,9.332,-0.09,-0.065,-0.043,0.018,0.041
187,38675319,Y,951058,-761526,892500.5,757046.5,302098.5,23,87,87.5,152.5,213.0,345,1109,1176.0,2128.0,2438.0,261,2518,733.25,1674.0,2515.75,411,2715,1712.5,2505.5,3115.5,82.308,-58.202,-45.689,-52.338,-85.358,73320,328404,277408.25,453595.5,730252.0,0.057,-0.701,-0.363,-0.273,-0.347,0.094,0.327,0.031,0.173,0.202,0.937,4.029,2.804,4.325,7.836,-0.114,-0.071,-0.036,0.003,-0.079,1.238,4.46,3.218,4.612,6.588,0.135,0.065,0.039,0.033,-0.025
188,38675409,N,316504,-1084415,795786.0,-161146.5,45226.5,6,25,34.75,85.0,87.25,146,-788,709.0,735.5,-693.0,19,2830,301.0,475.0,925.0,24,1056,559.5,1212.0,2466.0,-23.633,-5.882,-13.466,-34.746,24.856,4843,149370,143088.75,413414.5,321574.25,-0.284,-0.065,-0.134,0.18,0.388,-0.206,0.716,-0.171,-0.171,0.047,0.054,4.848,0.857,2.623,4.199,-0.009,-0.062,-0.024,0.13,0.128,-0.011,2.555,0.74,1.176,3.367,-0.123,-0.022,-0.192,-0.199,-0.134
189,38675595,N,-1164563,-53232,64676.0,-88574.0,348945.0,8,505,82.0,72.5,63.0,-16,1708,933.0,99.0,1743.0,6,643,867.5,1668.5,73.25,194,9647,1662.5,1111.5,-449.0,-133.602,-101.286,-108.815,-19.029,22.493,18693,1839887,286129.5,227845.0,90566.75,-0.247,-0.126,-0.198,-0.18,-0.245,0.218,0.277,-0.067,0.05,0.207,0.375,25.418,3.299,3.83,-0.998,-0.09,-0.169,0.011,-0.007,-0.031,0.248,21.7,3.289,2.768,-0.438,0.214,-0.184,0.118,-0.05,-0.065
190,38675702,N,232211,2306679,724224.25,701350.5,583828.25,0,-219,18.75,79.0,-137.5,-4,-4173,312.0,1383.5,1609.75,11,-1023,170.75,-81.0,-864.5,15,-5478,-139.75,678.0,-4202.0,509.472,73.772,21.757,-4.934,-37.836,8919,-689875,25039.75,169806.0,-471799.0,0.58,0.721,-0.232,-0.084,0.354,-0.147,-0.423,-0.053,-0.075,-0.008,-0.064,-12.617,0.454,0.147,-8.237,0.414,-0.087,0.064,-0.01,-0.098,-0.059,-13.392,0.194,-0.445,-9.624,-0.106,-0.0,0.008,0.058,0.011
191,38675900,Y,-632061,-198277,-864344.25,-988381.0,-1091144.0,-23,109,-17.25,93.0,243.0,-337,669,-269.0,1322.0,2894.25,-168,2681,-118.0,1182.0,2564.5,-370,2581,-164.25,1853.5,4868.75,-114.539,132.532,-86.066,-38.57,6.706,-78818,410149,-57148.5,354842.5,869253.5,0.061,0.107,-0.518,-0.61,-0.061,-0.243,-0.094,-0.011,0.398,0.378,-0.9,14.367,-0.346,3.088,8.605,-0.021,0.463,-0.101,-0.035,0.046,-0.867,13.805,-0.22,3.603,8.432,0.009,0.156,-0.041,-0.024,0.005
192,38676128,N,-116357,-1438284,359172.5,-325242.5,-1070045.25,8,-592,-15.75,-97.5,-352.5,45,-5405,-48.0,-984.5,-2980.0,87,-7551,-197.0,-922.0,-2570.25,203,-12106,-163.75,-1883.0,-7629.75,-15.369,155.687,238.609,182.526,177.643,34608,-2095648,-52562.25,-384547.5,-1235475.0,-0.114,1.756,0.081,0.438,1.597,-0.326,0.14,-0.32,-0.061,-0.112,0.253,-23.948,-1.261,-6.981,-15.517,-0.126,0.155,0.163,0.07,0.136,0.242,-21.168,-1.198,-6.099,-13.466,0.004,-0.284,0.04,0.13,0.252
193,38676323,N,-712283,-1573090,-1095885.25,-618955.5,-566649.5,-15,202,-25.0,-91.5,143.5,-162,10804,-115.75,-11.0,3384.0,-9,7241,-262.75,-309.5,761.25,-83,-1525,-203.5,-1910.5,1992.5,590.137,-73.772,117.329,66.359,-16.689,-33662,765734,-74243.25,-268213.0,455592.25,0.656,-0.721,0.366,0.198,-0.638,0.147,-0.182,0.18,0.074,-0.179,-0.231,1.946,-0.46,-1.112,8.484,0.472,0.012,0.169,0.029,0.033,-0.164,2.179,-0.345,-0.783,7.933,0.007,0.009,-0.033,-0.065,-0.066
194,38676565,Y,406335,-1464889,-571120.5,-150967.5,47359.5,-9,-156,-19.75,20.0,35.75,-134,-1477,-269.5,242.5,-1220.25,-116,-1914,-95.25,330.0,-711.75,-158,-2419,-260.25,440.0,-248.75,-89.951,107.481,24.588,37.742,106.322,-46239,-530488,-66930.5,72289.0,64150.0,0.033,0.122,-0.258,-0.056,0.199,-0.243,-0.001,-0.006,0.21,0.077,-0.56,15.731,-0.512,0.906,7.94,0.016,0.463,0.039,0.071,0.12,-0.448,9.031,-0.42,1.252,8.424,0.089,0.14,0.016,0.009,0.012
195,38676681,N,119473,-659902,476168.5,-890452.5,-1132907.5,-2,-257,-33.5,-80.0,-138.5,-15,-663,-295.0,-1300.5,-1326.5,20,-2251,-285.5,-1359.0,-2118.25,-64,-6875,-561.0,-1436.5,-1565.0,-15.369,319.642,93.545,44.52,142.211,1117,-872157,-99048.25,-304417.5,-471423.5,0.076,2.074,-0.073,0.525,1.701,-0.326,-0.645,-0.33,-0.157,0.221,-0.038,-13.235,-2.007,-4.596,-6.466,-0.056,0.033,0.022,0.023,0.179,-0.252,-10.448,-2.287,-5.635,-4.46,-0.084,0.122,0.144,0.174,0.167
196,38676702,N,242520,-1353726,270511.5,520863.5,918958.0,9,-637,13.75,77.0,132.0,145,-10221,331.25,1251.0,2235.25,129,-6119,108.75,740.0,1585.75,200,-6636,262.0,1643.5,3094.0,236.251,229.935,161.803,101.484,176.659,35970,-2806891,49054.0,257542.5,497908.25,0.393,0.388,0.63,0.41,0.303,-0.165,-0.255,-0.299,-0.369,-0.414,0.253,-25.187,0.458,0.856,5.378,0.318,0.035,0.333,0.198,0.179,0.334,-16.988,0.394,0.843,6.608,-0.047,-0.024,-0.03,-0.12,-0.013
197,38676863,N,812241,-481809,763400.75,581858.0,297539.75,26,146,47.0,68.0,171.5,400,3832,554.25,884.0,2299.75,215,2679,421.25,901.0,730.5,529,1849,782.25,1554.5,4051.75,413.035,-53.033,59.464,-29.753,-23.904,97619,602209,126057.25,250255.0,653263.0,0.321,-0.846,0.268,0.199,0.172,-0.025,0.018,-0.231,-0.186,-0.125,0.466,4.779,1.2,3.04,6.411,0.366,-0.056,0.018,0.023,-0.028,0.448,2.493,1.221,3.72,7.179,0.079,0.189,0.017,0.011,0.004
198,38676961,N,-15687,111668,15235.25,9419.5,-485324.25,7,88,-0.5,77.5,304.0,163,6005,525.75,1584.0,2259.75,102,1634,464.0,473.5,1749.75,211,-628,62.0,1307.5,6774.75,421.743,-137.942,86.009,14.516,-88.349,31537,126116,2200.25,230160.5,982437.5,0.143,-0.699,0.097,0.578,0.306,0.152,-0.228,-0.192,-0.181,0.051,0.42,9.887,-0.27,0.483,13.019,0.426,0.01,0.051,0.027,-0.063,0.475,16.766,0.213,0.68,14.132,-0.09,-0.52,0.014,0.052,-0.33
199,38676985,N,-900362,310043,-508821.25,117193.0,-51264.0,-6,540,148.25,232.0,501.0,30,13500,2554.0,2909.5,5037.25,-31,9759,1348.0,1994.0,5553.0,-307,7963,2630.0,5462.5,8539.5,307.27,-17.61,31.249,123.947,127.869,-31258,1806622,479858.25,809268.5,1810853.5,0.288,-0.131,0.147,0.156,0.312,-0.151,-0.15,-0.068,-0.196,-0.324,-0.432,33.455,3.36,7.906,15.741,0.12,0.123,0.158,0.115,0.16,-0.551,31.654,3.05,8.611,16.215,0.146,0.042,0.143,0.124,0.062
200,38677256,Y,654569,2230106,1405915.75,1214599.5,505274.0,9,76,11.5,52.5,78.5,71,1541,255.75,636.5,885.25,-12,1613,134.75,554.5,819.0,96,1556,97.0,1000.0,1759.0,-101.9,-211.009,-131.388,-156.215,-110.892,8000,402756,35230.25,179068.0,271941.75,0.046,-1.271,0.171,-0.062,-0.465,0.06,-0.23,0.22,0.113,-0.102,0.147,0.865,0.381,2.082,3.549,-0.136,0.129,-0.135,-0.201,-0.224,0.195,-1.41,0.177,2.083,3.371,0.062,-0.153,0.072,-0.206,-0.185
