Unnamed: 0,match_id,p_total_time_played_min_diff,p_total_time_played_max_diff,p_total_time_played_mean_diff,p_total_time_played_std_diff,ph_wins_min_diff,ph_wins_max_diff,ph_wins_mean_diff,ph_wins_std_diff,ph_kills_min_diff,ph_kills_max_diff,ph_kills_mean_diff,ph_kills_std_diff,ph_deaths_min_diff,ph_deaths_max_diff,ph_deaths_mean_diff,ph_deaths_std_diff,ph_assists_min_diff,ph_assists_max_diff,ph_assists_mean_diff,ph_assists_std_diff,ph_damage_per_min_min_diff,ph_damage_per_min_max_diff,ph_damage_per_min_mean_diff,ph_damage_per_min_std_diff,ph_time_played_min_diff,ph_time_played_max_diff,ph_time_played_mean_diff,ph_time_played_std_diff,ph_total_kd_min_diff,ph_total_kd_max_diff,ph_total_kd_mean_diff,ph_total_kd_std_diff,ph_kd_ratio_min_diff,ph_kd_ratio_max_diff,ph_kd_ratio_mean_diff,ph_kd_ratio_std_diff,ph_time_played_ratio_min_diff,ph_time_played_ratio_max_diff,ph_time_played_ratio_mean_diff,ph_time_played_ratio_std_diff,ph_damage_per_min_ratio_min_diff,ph_damage_per_min_ratio_max_diff,ph_damage_per_min_ratio_mean_diff,ph_damage_per_min_ratio_std_diff,ph_assists_ratio_min_diff,ph_assists_ratio_max_diff,ph_assists_ratio_mean_diff,ph_assists_ratio_std_diff,ph_win_rate_ratio_min_diff,ph_win_rate_ratio_max_diff,ph_win_rate_ratio_mean_diff,ph_win_rate_ratio_std_diff,target
198,38676961,-15687,111668,-86374.17,-58291.38,7,88,100.5,73.77,163,6005,1999.0,2052.9,102,1634,886.5,678.79,211,-628,1740.33,523.77,421.74,-137.94,50.01,-191.76,31537,126116,296230.67,186981.31,0.14,-0.7,0.12,-0.26,0.15,-0.23,-0.08,-0.06,0.42,9.89,4.66,5.08,0.43,0.01,0.08,-0.14,0.48,16.77,6.21,7.47,-0.09,-0.52,-0.16,-0.23,N
351,38697438,-438326,716270,142412.33,563743.63,-1,-218,-114.67,-87.31,-14,-395,-1068.0,-134.25,-48,-2239,-976.67,-752.35,-61,54,-1358.0,-246.33,-66.76,164.1,103.27,90.26,-5405,-317688,-320681.17,-156490.82,-0.08,1.51,0.41,0.61,-0.28,0.17,-0.08,0.19,-0.08,-9.36,-4.51,-4.6,0.03,0.22,0.11,0.08,-0.04,-8.07,-4.26,-4.24,-0.16,0.22,0.06,0.14,Y
541,38718800,-1980347,-1565883,-1112545.67,186480.7,16,49,52.0,42.53,39,4351,1228.83,1810.69,35,3041,867.33,1295.13,135,-2002,277.83,-192.86,16.59,260.89,159.2,88.33,17005,138592,146710.67,150309.54,-0.11,0.56,-0.01,0.21,-0.16,0.39,0.08,0.16,0.22,29.32,6.72,11.6,0.07,0.22,0.17,0.04,0.31,36.34,8.12,14.05,0.43,0.31,0.17,-0.03,Y
146,38669502,-593303,318307,-678800.0,279301.24,-5,221,49.0,85.01,-18,1285,443.67,527.7,24,2540,651.0,955.44,-103,4637,1076.17,1729.84,-94.91,33.37,-3.93,37.01,-13137,893101,203810.17,337583.91,-0.28,-0.29,-0.37,-0.09,-0.06,0.34,0.18,0.15,-0.05,16.24,3.3,6.12,-0.09,0.23,0.1,0.1,-0.02,16.95,3.31,6.38,-0.29,-0.08,-0.09,0.09,N
450,38708767,-165985,-133664,-132925.17,265102.13,-15,46,-5.67,22.93,-124,487,-115.5,228.63,-121,74,-135.17,64.4,-324,304,-193.17,228.1,186.5,63.14,109.38,-24.75,-48760,99992,-29495.0,44525.38,0.14,0.48,0.14,0.17,-0.26,-0.05,-0.03,0.11,-0.46,1.16,-0.2,0.61,0.05,0.18,0.12,0.04,-0.48,0.96,-0.34,0.54,-0.25,0.04,-0.08,0.12,N
656,38728608,-1087240,-530580,-734408.0,483963.32,1,-411,-92.17,-159.42,-57,-1956,-627.0,-747.15,-73,-4674,-1028.83,-1743.24,-89,-8291,-1713.67,-3173.41,337.09,153.31,162.06,-91.75,-14751,-1578971,-333599.33,-602173.96,0.34,1.0,0.33,0.23,-0.26,0.17,-0.09,0.17,-0.2,-19.3,-3.92,-7.46,0.19,-0.22,0.06,-0.13,-0.22,-14.16,-3.06,-5.32,0.11,0.32,0.13,0.1,N
531,38717639,443973,2254635,1143793.5,644559.64,20,255,233.33,83.2,319,4311,4133.33,1412.61,122,4813,2588.17,1710.11,485,887,3167.17,750.1,182.45,-94.98,70.4,-91.31,100218,684933,707338.33,221328.59,0.1,-0.66,0.36,-0.18,0.15,-0.16,-0.17,-0.08,1.31,6.61,8.4,3.13,0.14,-0.15,0.08,-0.12,1.03,4.69,7.18,2.11,-0.13,-0.12,-0.1,-0.01,N
419,38704675,33834,-1351263,-477778.33,-529647.27,3,227,44.83,91.71,-18,3382,861.0,1428.46,21,1940,307.33,787.31,8,4196,880.17,1627.64,-60.7,286.15,140.98,168.06,-4768,751500,132375.0,305006.09,0.21,1.29,0.41,0.4,-0.14,-0.67,-0.3,-0.15,-0.09,7.37,1.35,2.89,0.09,0.34,0.24,0.12,0.07,7.75,1.82,3.06,0.03,0.12,0.08,0.02,Y
442,38707818,339206,-472003,-196116.5,-209924.71,-2,-29,-1.5,-10.83,-8,-357,-52.17,-152.67,5,-343,33.5,-99.55,-34,-463,-144.5,-258.38,-266.71,-234.7,-115.7,4.83,126,-82269,1418.33,-32239.79,-0.44,-0.99,-0.39,-0.22,0.42,0.64,0.36,0.08,-0.03,-1.32,-0.38,-0.67,-0.34,-0.59,-0.23,-0.11,-0.07,-2.04,-0.63,-1.0,-0.07,-0.01,-0.11,0.01,Y
630,38726601,-453222,-236979,-585352.5,102306.61,-27,-173,-45.33,-61.83,-110,-2894,-594.0,-1107.77,-162,-2566,-688.17,-937.52,-421,-3747,-1137.33,-1383.74,-236.78,43.81,-32.79,74.84,-63162,-605827,-164677.5,-218349.86,0.25,0.26,0.26,-0.0,-0.02,-0.13,-0.14,-0.09,-0.68,-2.3,-0.81,-0.84,-0.24,-0.04,-0.06,0.05,-0.86,-3.18,-1.21,-1.18,0.05,-0.1,-0.02,-0.05,Y
147,38669542,64677,-68294,100851.17,-79489.01,1,-324,-81.17,-121.73,112,-5208,-1389.67,-1994.57,52,-2644,-824.33,-1009.48,117,-4557,-1050.67,-1709.56,-437.26,-32.76,-166.72,178.23,14720,-952203,-253598.17,-365321.91,-0.43,1.02,-0.05,0.54,-0.31,0.44,0.08,0.22,0.09,-8.93,-1.85,-3.4,-0.29,0.06,-0.1,0.15,0.07,-9.86,-1.78,-3.74,-0.08,-0.37,-0.09,-0.08,N
567,38721143,51174,905577,1307396.5,507131.63,-3,323,82.17,112.35,-18,5342,1382.17,1840.89,7,2646,872.0,925.87,-11,5443,1500.83,1856.23,167.76,-199.32,-76.98,-102.7,-7017,1154926,314148.0,397711.83,0.18,-2.1,-0.7,-0.74,0.37,0.02,0.26,-0.07,-0.07,9.91,2.18,3.4,0.07,-0.46,-0.14,-0.18,-0.03,9.87,2.01,3.36,-0.22,-0.23,-0.24,-0.02,N
348,38697172,-612850,592158,-144851.0,329642.5,12,383,93.83,129.94,281,4583,935.0,1593.4,88,5861,1257.17,2116.19,153,8377,2342.0,3078.52,-150.25,181.29,39.47,128.36,31148,1436123,337162.5,514711.48,-0.03,0.4,-0.0,0.14,-0.02,0.34,0.1,0.04,0.15,11.26,3.11,4.02,-0.12,0.18,0.02,0.11,0.26,10.91,3.39,3.86,0.42,-0.02,0.13,-0.19,Y
463,38710396,-1119776,-1017573,-942544.5,149001.35,-24,-203,-63.83,-65.46,-296,-2854,-897.17,-908.83,-299,-1677,-653.0,-481.85,-428,-2674,-1071.33,-819.98,-107.51,-56.04,-19.22,19.84,-71755,-569912,-194742.0,-180157.43,-0.13,0.18,-0.02,0.13,-0.27,-0.09,-0.09,0.03,-0.36,-5.88,-1.95,-1.98,-0.11,0.16,0.08,0.08,-0.46,-5.99,-2.06,-1.97,-0.06,0.37,0.12,0.15,N
325,38694947,712833,1790389,960542.17,326089.51,-3,443,173.33,272.51,37,10678,2927.33,4771.49,-4,6002,2138.0,3480.01,-43,7762,2756.5,4717.01,-23.45,164.75,1.76,79.86,-7267,1735123,634763.17,1016796.04,0.14,0.15,0.2,-0.0,-0.18,-0.2,-0.22,-0.02,-1.11,12.32,5.31,7.56,-0.0,0.02,-0.04,0.05,-1.07,6.84,4.18,5.87,-0.03,0.03,0.0,0.01,N
186,38675137,264898,-1859686,-287801.83,-810793.04,19,-270,25.17,-85.64,450,-6233,-416.0,-2647.56,398,-4882,-289.5,-1742.03,274,-1752,1182.0,-189.08,-336.28,17.24,-24.55,119.0,74486,-1004383,82283.17,-321040.61,-0.34,0.83,0.07,0.41,-0.22,0.32,0.06,0.18,0.26,-4.83,2.66,-1.22,-0.33,0.05,-0.01,0.14,0.2,-3.16,2.87,-0.42,-0.09,-0.06,-0.02,0.02,N
123,38667022,-626749,907321,334228.5,682563.77,0,-99,-102.17,-43.51,-357,-4553,-1906.67,-1482.44,159,-1066,-1248.83,-566.68,261,-477,-1517.5,73.6,-333.3,228.27,-22.04,187.33,20928,-471574,-407678.17,-172437.96,-0.38,-1.3,-0.37,-0.33,0.19,0.36,0.12,0.06,0.12,-22.61,-6.47,-8.37,-0.36,-0.07,-0.1,0.09,0.34,-20.07,-5.48,-7.45,0.01,0.08,0.05,0.02,N
601,38724441,497018,280627,155020.33,-135433.04,-3,225,59.83,85.48,-11,4323,1122.83,1606.18,-44,3011,646.83,1150.16,-119,3570,829.0,1317.73,236.4,-25.59,95.58,-91.68,-8150,882896,216583.83,321699.24,0.42,0.31,0.43,0.0,-0.31,-0.86,-0.41,-0.19,-0.12,9.04,2.43,3.08,0.13,0.08,0.12,-0.03,-0.28,7.51,2.06,2.65,-0.28,0.14,-0.04,0.14,N
143,38669117,1108212,-456016,873839.0,-907788.86,11,-39,24.5,-17.64,144,-6872,-779.33,-2526.7,190,-1359,136.83,-540.28,212,-86,842.83,-4.58,-437.63,-169.31,-191.0,110.76,46842,5466,114034.5,-9910.22,-0.62,-2.7,-0.8,-0.79,0.29,1.0,0.22,0.26,0.44,-19.84,-2.25,-8.05,-0.41,-0.02,-0.11,0.16,0.31,-30.92,-4.02,-12.39,-0.18,-0.24,-0.1,-0.04,N
674,38730450,-210163,898319,705898.17,561087.24,-19,142,6.83,51.67,-177,1812,263.67,690.53,-151,777,-95.33,308.46,-308,3341,243.83,1184.6,-91.19,-77.99,-58.17,-2.51,-55005,746739,74739.83,279748.34,-0.3,0.28,0.2,0.21,-0.2,0.55,-0.05,0.24,-0.47,9.3,0.87,3.84,0.11,-0.1,-0.09,-0.1,-0.59,5.59,0.27,2.31,-0.38,0.25,-0.09,0.18,N
197,38676863,812241,-481809,420138.33,-472495.07,26,146,92.33,51.94,400,3832,1536.0,1423.88,215,2679,938.5,839.5,529,1849,1816.0,850.31,413.04,-53.03,61.29,-162.98,97619,602209,345432.5,236030.33,0.32,-0.85,0.06,-0.42,-0.02,0.02,-0.12,0.03,0.47,4.78,3.24,1.98,0.37,-0.06,0.05,-0.15,0.45,2.49,3.18,1.29,0.08,0.19,0.05,0.03,N
279,38689870,-193561,-694217,-230579.83,-473918.82,-23,244,66.67,107.11,-396,4558,876.33,1845.12,-237,1528,299.83,629.36,-577,6386,1743.83,2889.37,14.23,-88.57,-35.04,-21.58,-93883,995124,231174.83,411561.91,0.01,0.1,0.1,-0.02,-0.0,-0.36,-0.08,-0.12,-1.08,7.51,2.26,3.7,-0.04,-0.37,-0.06,-0.12,-1.23,10.23,2.63,4.44,0.1,0.08,0.13,-0.01,Y
293,38690997,-272578,-454114,-510731.0,56944.36,-1,-108,-49.67,-33.18,0,1094,-105.83,537.06,53,799,-283.33,414.75,133,-656,-656.67,-108.93,87.34,124.84,36.98,-10.11,13200,-120074,-126111.33,-15984.32,0.05,-0.57,-0.04,-0.23,0.24,-0.16,0.06,-0.14,0.08,-5.62,-2.2,-1.91,-0.0,-0.24,-0.01,-0.1,0.16,-2.92,-1.81,-0.83,-0.54,-0.02,-0.08,0.13,Y
400,38702061,-696095,-3106852,-1096270.67,-715227.48,-17,-390,-127.67,-145.7,-328,-8433,-2299.33,-3184.33,-99,-2687,-1175.0,-887.76,52,-4069,-1721.67,-1518.64,-247.42,221.44,-5.92,159.21,-44823,-1387544,-489816.0,-516237.22,-0.35,0.38,0.06,0.25,-0.13,0.06,-0.06,0.08,-0.13,-14.7,-5.73,-5.28,-0.07,0.17,0.05,0.09,0.09,-14.36,-5.56,-5.24,-0.02,0.07,0.03,0.03,N
122,38666715,588746,843019,110559.67,102329.56,5,-75,-55.5,-29.39,85,-3710,-1387.0,-1370.93,41,-3290,-1178.83,-1281.59,58,-1749,-1027.67,-700.05,-66.33,94.27,-5.23,43.61,15249,-481979,-211926.67,-187055.85,-0.07,-1.19,-0.19,-0.31,0.37,0.43,0.22,0.03,0.15,-31.36,-6.0,-12.26,-0.29,0.11,-0.11,0.12,0.14,-39.92,-7.68,-15.56,0.0,-0.08,-0.02,-0.03,Y
183,38674634,-303578,-748904,-295021.67,-195342.89,11,-17,44.83,-12.57,176,302,438.5,4.38,49,1337,755.17,429.24,120,-418,982.17,-307.9,-280.42,82.25,-47.09,126.88,29220,50976,174149.67,-3222.94,-0.64,0.19,-0.39,0.26,-0.11,0.55,0.13,0.21,0.34,2.62,2.3,1.07,-0.18,-0.02,-0.01,0.06,0.25,2.64,2.16,0.93,-0.04,0.07,-0.05,0.05,N
202,38677895,1119641,2079460,1667290.83,261655.66,9,27,61.83,5.26,89,-1255,476.83,-560.08,225,-772,458.67,-268.14,97,1367,1418.33,501.41,-199.58,-373.51,-180.03,-32.84,31131,109518,239565.0,19943.64,-0.08,-1.54,-0.49,-0.45,0.27,0.43,0.2,0.07,0.0,20.77,5.29,7.68,-0.19,-0.22,-0.23,0.0,-0.24,17.48,4.72,6.49,0.26,-0.38,-0.1,-0.22,Y
438,38707162,644136,1375672,1230375.33,104592.01,61,725,267.0,292.77,946,12556,4294.83,5192.65,785,9720,3933.17,4541.03,1154,16385,5179.0,6006.33,72.31,47.06,29.73,13.45,211698,2634058,951770.67,1057148.15,-0.22,-1.03,-0.33,-0.35,0.25,0.06,0.14,-0.07,1.34,25.34,8.64,9.54,0.08,-0.11,0.04,-0.06,1.04,23.46,8.09,8.84,0.22,-0.17,-0.01,-0.16,Y
246,38685251,552438,401714,495540.17,-115882.98,1,-24,-12.0,10.65,20,331,-257.33,153.84,37,-1356,-529.83,-553.22,131,-1055,-346.17,-121.51,268.3,-289.23,-64.5,-167.17,11059,6018,47995.33,108698.79,0.32,-0.9,-0.04,-0.44,0.06,-0.81,-0.21,-0.33,0.07,6.48,0.62,2.73,0.27,-0.18,-0.06,-0.15,0.15,6.28,-0.06,2.09,-0.15,-0.29,-0.26,-0.06,N
415,38704114,-613687,-777020,-272096.67,-363614.05,18,-110,-41.83,-57.99,221,-3369,-1022.0,-1458.19,151,-229,-99.67,-187.7,397,-1225,-245.17,-618.18,-8.3,257.76,53.23,96.56,53986,-594000,-171667.67,-252720.81,-0.02,-0.21,-0.24,-0.15,0.1,-0.17,0.04,-0.15,0.23,-5.36,-2.02,-2.4,0.09,0.12,0.15,0.05,0.31,-1.19,-0.79,-0.86,0.12,0.0,0.11,-0.04,Y
627,38726476,1955,2752353,1462960.0,893700.54,2,11,15.83,17.28,-163,-127,-144.83,256.38,-77,-503,2.5,97.52,4,991,437.83,510.06,-125.8,-221.65,-130.34,-0.82,-18650,98641,45103.33,84858.67,-0.48,0.16,-0.21,0.25,-0.16,0.39,0.09,0.19,0.14,1.97,0.5,0.42,-0.07,-0.09,-0.08,-0.0,0.0,3.13,0.52,0.76,0.08,0.08,0.07,-0.0,Y
129,38667587,1204164,2202376,1547036.5,199277.44,-2,266,170.67,153.23,73,5489,2221.83,2183.58,52,2994,1659.67,1386.88,72,5047,3379.83,2842.91,-215.44,-65.6,-164.46,61.0,21161,927175,595404.17,518717.1,0.04,0.3,0.1,0.09,-0.08,-0.17,-0.2,-0.04,0.12,11.18,7.51,6.3,-0.14,0.03,-0.08,0.04,0.08,8.33,7.08,6.07,-0.25,-0.12,-0.12,0.06,Y
402,38702512,-72297,1577060,105214.83,701603.02,11,110,6.33,47.55,152,5852,882.0,2366.32,111,5786,874.5,2255.76,281,-2395,-864.33,-850.79,262.61,63.66,143.58,-70.98,55308,236565,-8364.17,105091.15,-0.13,-0.15,0.07,-0.03,0.13,0.11,0.11,0.04,0.64,-2.38,-0.37,-1.06,0.09,0.06,0.06,-0.0,0.72,-2.07,-0.45,-0.89,0.06,-0.08,0.01,-0.04,N
558,38720310,-339440,1086000,373772.83,492174.71,-20,246,52.0,98.44,-202,4556,1111.5,1778.75,-140,2719,659.33,1081.01,-338,5567,1004.33,2115.95,287.7,54.5,234.3,-74.05,-49966,1015472,215601.17,389896.21,0.3,-0.09,0.28,-0.07,0.08,-0.24,-0.11,-0.06,-0.45,4.75,1.04,1.76,0.5,0.08,0.21,-0.13,-0.5,3.72,0.88,1.4,-0.14,-0.22,-0.17,-0.04,N
550,38719600,502172,1208760,1199177.83,349900.02,3,619,165.5,235.4,37,9941,2128.67,3822.34,47,6840,1607.17,2609.71,136,11328,3258.33,4315.96,-348.75,-377.08,-127.21,16.87,16586,2269441,606273.0,862505.15,-0.35,0.27,-0.05,0.18,0.06,0.4,0.06,0.14,0.35,20.13,6.18,7.65,-0.47,-0.19,-0.15,0.07,0.32,19.55,5.84,7.41,0.03,-0.3,-0.09,-0.1,N
219,38682135,-1644982,-682711,-681189.17,482209.6,-2,174,68.5,74.1,89,1419,1022.5,958.34,8,95,598.5,110.73,106,3474,1962.0,1898.51,-150.74,209.3,69.81,132.13,15573,561225,267939.67,258816.35,-0.2,-0.42,-0.06,-0.04,0.06,0.37,0.12,0.16,0.54,8.42,4.59,4.16,-0.08,0.03,0.06,0.04,0.64,10.31,5.06,4.99,-0.15,-0.17,-0.11,-0.0,Y
643,38727691,160266,1072850,290067.17,461351.73,5,-264,-34.33,-104.68,50,-3609,-561.67,-1436.52,70,-3756,-537.5,-1471.76,150,-6835,-949.83,-2697.99,-139.79,-150.69,-94.18,9.56,25726,-1044497,-147075.17,-404097.64,0.02,-0.66,-0.2,-0.2,0.19,0.22,0.1,-0.01,0.32,-5.33,-0.65,-1.86,-0.24,0.1,-0.06,0.12,0.34,-5.05,-0.51,-1.75,0.2,-0.53,-0.06,-0.25,N
538,38718678,1711721,822424,1360397.33,-449599.52,19,446,124.17,162.79,241,8659,1955.5,3275.38,282,4371,1374.33,1553.79,348,7252,2471.83,2615.43,-376.0,-139.28,-174.25,81.83,66409,1441695,427759.67,516811.01,-0.45,-3.15,-0.82,-1.03,0.41,0.31,0.3,-0.05,0.74,21.58,5.6,7.96,-0.07,-0.22,-0.12,-0.06,0.75,21.08,5.65,7.73,0.08,-0.11,-0.1,-0.1,Y
665,38729546,-988769,1598299,790665.33,977409.44,25,73,107.5,12.03,230,2995,1781.67,900.94,112,2619,1238.33,842.92,566,-2050,1611.5,-899.82,121.75,107.11,80.25,-32.48,79831,173025,376894.5,21093.21,0.4,1.02,0.64,0.21,-0.34,-0.8,-0.53,-0.06,0.59,-1.48,3.54,-0.57,0.04,0.15,0.09,0.02,0.74,-2.04,3.38,-0.44,0.48,0.21,0.22,-0.09,Y
545,38719134,296667,-376140,-75064.67,-447020.38,27,243,158.5,92.45,474,4007,2065.5,1395.2,273,3521,1980.0,1390.9,484,5780,3431.0,2151.0,-4.32,27.09,2.5,11.39,85174,845767,521350.83,326956.48,-0.2,0.26,-0.0,0.2,-0.01,0.2,0.05,0.11,0.62,12.87,6.38,4.63,0.14,-0.0,0.05,-0.04,0.82,13.16,7.17,4.84,0.32,-0.24,0.06,-0.22,Y
386,38700567,-527150,-3061962,-537018.67,-816721.43,8,-890,-143.0,-353.41,146,-13202,-2283.0,-5290.24,48,-8715,-1368.67,-3463.65,74,-14517,-2253.0,-5723.2,260.35,127.47,101.46,-72.76,11071,-3225310,-515770.0,-1284908.21,0.07,0.5,0.11,0.16,-0.18,-0.06,-0.07,0.02,-0.52,-33.65,-5.24,-13.59,0.21,0.42,0.15,0.05,-0.58,-31.07,-4.87,-12.37,-0.02,0.09,0.08,0.03,Y
685,38731682,34759,-1342270,-389373.83,-479650.09,1,-227,-57.67,-94.86,-17,-8799,-1740.0,-3516.39,6,-4807,-1049.0,-1936.02,21,-535,-453.67,-374.06,62.29,225.4,18.29,38.36,2005,-713996,-178185.33,-292874.73,0.28,-0.76,0.07,-0.35,0.05,-0.23,-0.06,-0.12,0.06,3.41,1.58,2.37,0.0,0.12,-0.03,0.03,0.08,3.18,1.54,2.25,0.2,0.19,0.1,-0.01,Y
509,38715279,228363,-897070,450242.83,-547431.2,-1,-209,-40.17,-78.25,-41,-3406,-658.83,-1337.74,45,-1869,-362.83,-633.74,67,-4770,-949.33,-1773.22,-74.44,-42.62,-1.34,-15.87,1841,-650476,-130311.67,-237175.97,0.15,-0.52,-0.1,-0.17,0.21,-0.18,-0.04,-0.17,0.1,-4.86,-1.19,-1.79,0.05,-0.18,-0.04,-0.06,0.14,-5.69,-1.32,-2.13,-0.03,-0.13,0.07,-0.01,Y
267,38688307,72078,352390,814127.17,198518.02,23,269,101.17,89.65,280,4444,1586.83,1506.78,260,1758,915.83,495.32,452,6163,1981.83,2105.93,279.34,52.13,115.05,-93.3,69598,887113,334497.5,291944.24,0.37,-0.32,-0.01,-0.27,0.04,-0.33,-0.05,-0.16,0.9,3.36,2.07,0.85,0.12,-0.16,0.06,-0.1,1.01,3.76,2.17,1.03,0.19,-0.09,0.02,-0.09,N
441,38707625,-781663,-857104,-1296775.83,13303.57,25,-460,-110.17,-186.4,190,-12556,-2528.83,-4971.98,200,-9664,-1970.83,-3488.61,451,-6493,-1845.83,-2598.63,-112.62,-22.86,11.2,43.15,67679,-1686360,-379875.5,-626445.54,0.22,1.11,0.45,0.37,-0.42,-0.06,-0.28,0.16,0.72,-5.47,-2.14,-2.75,-0.26,0.11,-0.01,0.1,0.87,-6.99,-2.53,-3.37,-0.13,0.23,0.05,0.12,N
496,38713514,-361579,11248,-143995.67,-155378.02,8,119,42.33,45.51,79,622,442.5,255.47,82,551,311.0,195.13,2,2193,890.0,923.27,127.91,168.12,73.36,25.04,4444,325376,129075.0,132516.99,0.36,-0.2,-0.03,-0.25,0.26,-0.63,-0.02,-0.39,0.01,3.96,1.7,1.95,0.03,0.18,0.07,0.06,0.03,4.54,1.95,2.09,0.04,0.19,0.11,0.02,Y
112,38665909,461126,329359,67926.33,-9379.17,3,-36,-17.0,-2.2,47,967,358.33,702.54,64,-172,-31.17,110.07,142,-3351,-735.67,-1218.67,58.85,-79.31,63.12,-58.29,16180,-268296,-60925.5,-58135.42,0.17,0.89,0.33,0.24,-0.18,0.24,-0.2,0.16,0.3,26.9,4.11,10.79,0.08,0.04,0.11,-0.02,0.38,35.05,5.52,13.97,0.12,-0.76,-0.11,-0.28,N
232,38683741,588382,314698,-15224.0,-223618.27,20,-662,-307.0,-310.9,294,-9870,-4299.33,-4574.66,206,-10897,-2969.0,-4153.91,272,-9206,-4934.67,-4766.3,-265.32,422.94,-21.9,225.31,73326,-1908179,-879239.5,-913026.17,0.01,-0.4,-0.38,-0.07,0.05,-0.0,0.18,-0.02,0.8,-17.65,-6.94,-7.71,-0.04,0.13,-0.01,0.08,0.61,-15.99,-6.95,-7.5,0.18,-0.12,0.05,-0.11,Y
615,38725635,-1018876,-114120,-342294.5,160943.42,-5,54,-28.0,-35.75,-39,571,-815.5,-393.79,-27,-2950,-1367.67,-1590.42,-44,-1630,-1228.5,-1160.86,-357.72,13.0,-98.39,105.36,-13661,254696,-118917.5,-70239.1,-0.3,1.01,0.3,0.54,-0.13,0.27,-0.0,0.21,-0.18,-20.17,-2.84,-6.54,-0.23,-0.02,-0.09,0.05,-0.13,-25.91,-3.94,-8.45,-0.32,0.19,0.02,0.18,N
373,38699291,358347,198868,919783.33,-282541.04,-4,-750,-53.83,-303.9,91,-12860,-1158.83,-5124.08,-40,-8062,-632.5,-3369.42,-217,-12967,-932.33,-4870.74,-14.39,216.05,-2.61,99.2,-12711,-3045628,-269915.0,-1213258.01,0.07,-0.19,-0.1,-0.08,0.11,0.05,0.12,-0.02,-0.28,-32.82,-4.38,-13.49,0.01,0.16,-0.02,0.03,-0.35,-30.17,-4.31,-12.2,0.02,-0.01,-0.04,0.0,N
233,38683799,250786,-454472,-243248.83,-369653.74,-2,-2,22.0,-11.12,-18,486,483.33,59.75,-39,773,420.5,191.7,18,-157,183.33,-270.51,209.09,-2.09,36.5,-74.37,-41,83345,75547.67,-4102.62,0.36,-0.15,0.04,-0.23,0.32,-0.05,0.1,-0.21,0.14,-0.05,0.24,-0.32,0.01,-0.11,-0.04,-0.05,0.14,0.13,0.37,-0.28,0.14,0.02,0.02,-0.06,Y
559,38720393,-920804,2460539,827612.67,1114011.16,-26,675,100.83,249.88,-273,10412,1582.33,4025.45,-212,9454,1564.67,3632.54,-344,7235,977.83,2648.56,-266.65,-55.35,-67.5,55.01,-72766,1961142,295701.5,724909.11,-0.14,0.5,0.01,0.25,-0.2,0.01,-0.14,0.05,-0.55,14.28,1.05,4.99,-0.06,0.07,0.05,0.04,-0.58,10.6,0.2,3.81,-0.13,0.1,-0.02,0.08,Y
317,38694095,-639050,-728498,-704286.67,140755.49,-5,26,-26.17,3.94,-132,1467,-231.67,461.98,-132,-726,-407.17,-189.13,-180,45,-533.0,123.39,-142.88,182.69,74.09,111.08,-32264,63913,-95870.5,20269.15,0.06,1.21,0.38,0.28,-0.02,0.12,-0.01,0.06,-0.79,-0.15,-1.15,0.18,-0.19,0.08,-0.03,0.09,-0.73,-0.04,-1.12,0.24,0.32,0.88,0.38,0.2,Y
410,38703315,-1102421,-1148965,-877903.17,178438.71,4,-536,-121.33,-204.99,89,-9703,-2034.67,-3709.44,10,-4551,-1244.67,-1849.22,49,-8475,-2041.0,-3280.29,394.57,154.31,120.59,-99.06,10970,-1806723,-404386.33,-697196.8,0.8,0.68,0.28,-0.13,-0.17,-1.97,-0.44,-0.71,0.06,-15.49,-3.7,-5.96,0.25,0.03,0.07,-0.07,0.08,-17.76,-4.23,-6.85,0.05,0.03,0.05,-0.0,N
632,38726743,482897,2894737,195401.67,882386.87,11,898,302.33,347.28,324,12977,3549.33,4817.42,60,13722,3464.67,5292.14,-38,25609,7411.83,9921.63,29.91,119.41,28.86,44.52,35430,3144127,1021264.5,1213226.66,0.29,0.78,0.28,0.22,-0.18,-0.98,-0.29,-0.29,0.38,22.37,8.53,9.56,0.15,0.22,0.11,0.05,0.19,31.35,10.0,12.68,0.35,-0.06,0.07,-0.13,Y
358,38698094,330688,1212440,1104475.5,416439.71,15,548,109.33,204.58,145,10300,2009.17,3912.87,165,4639,1095.33,1672.69,288,8883,1942.83,3174.79,286.4,-76.76,-40.1,-122.41,43066,1986316,406061.5,742708.84,-0.16,0.67,0.14,0.34,-0.18,0.08,-0.04,0.12,0.25,32.03,5.63,12.25,0.23,0.12,0.06,-0.03,0.43,29.5,5.23,11.11,0.1,0.01,0.06,0.0,Y
258,38686822,522795,-160096,-290456.0,-237132.59,-2,-161,-19.33,-58.18,-32,-2387,-359.67,-908.71,-2,-2673,-471.83,-986.54,-43,-2882,-288.0,-1106.08,-336.27,55.36,-93.59,164.74,-5222,-523855,-73759.0,-182108.55,-0.23,0.43,0.2,0.35,-0.08,0.19,-0.06,0.1,-0.16,-4.64,-0.77,-1.66,-0.25,-0.1,-0.08,0.08,-0.16,-5.64,-0.81,-2.15,0.11,0.24,0.18,0.07,Y
