Unnamed: 0,match_id,p_total_time_played_min_diff,p_total_time_played_max_diff,p_total_time_played_q25_diff,p_total_time_played_median_diff,p_total_time_played_q75_diff,ph_wins_min_diff,ph_wins_max_diff,ph_wins_q25_diff,ph_wins_median_diff,ph_wins_q75_diff,ph_kills_min_diff,ph_kills_max_diff,ph_kills_q25_diff,ph_kills_median_diff,ph_kills_q75_diff,ph_deaths_min_diff,ph_deaths_max_diff,ph_deaths_q25_diff,ph_deaths_median_diff,ph_deaths_q75_diff,ph_assists_min_diff,ph_assists_max_diff,ph_assists_q25_diff,ph_assists_median_diff,ph_assists_q75_diff,ph_damage_per_min_min_diff,ph_damage_per_min_max_diff,ph_damage_per_min_q25_diff,ph_damage_per_min_median_diff,ph_damage_per_min_q75_diff,ph_time_played_min_diff,ph_time_played_max_diff,ph_time_played_q25_diff,ph_time_played_median_diff,ph_time_played_q75_diff,ph_total_kd_min_diff,ph_total_kd_max_diff,ph_total_kd_q25_diff,ph_total_kd_median_diff,ph_total_kd_q75_diff,ph_kd_ratio_min_diff,ph_kd_ratio_max_diff,ph_kd_ratio_q25_diff,ph_kd_ratio_median_diff,ph_kd_ratio_q75_diff,ph_time_played_ratio_min_diff,ph_time_played_ratio_max_diff,ph_time_played_ratio_q25_diff,ph_time_played_ratio_median_diff,ph_time_played_ratio_q75_diff,ph_damage_per_min_ratio_min_diff,ph_damage_per_min_ratio_max_diff,ph_damage_per_min_ratio_q25_diff,ph_damage_per_min_ratio_median_diff,ph_damage_per_min_ratio_q75_diff,ph_assists_ratio_min_diff,ph_assists_ratio_max_diff,ph_assists_ratio_q25_diff,ph_assists_ratio_median_diff,ph_assists_ratio_q75_diff,ph_win_rate_ratio_min_diff,ph_win_rate_ratio_max_diff,ph_win_rate_ratio_q25_diff,ph_win_rate_ratio_median_diff,ph_win_rate_ratio_q75_diff,target
141,38668943,29462,585774,1030710.5,239254.5,62728.0,2,-160,-3.25,-65.5,-134.5,-24,-4810,-66.5,-516.5,-1452.5,-1,-2182,-29.0,-277.0,-1227.0,14,-1677,-29.5,-1347.0,-2462.75,-335.78,-49.06,-53.72,-87.64,-99.22,3640,-570721,-16130.5,-213446.5,-403119.25,-0.55,1.39,-0.71,-0.27,-0.36,-0.22,0.91,-0.03,0.14,0.66,0.1,-3.9,-0.49,-1.17,-2.71,-0.25,-0.03,0.0,0.09,-0.0,0.09,-3.49,-0.47,-1.26,-2.72,-0.13,0.35,-0.17,-0.16,-0.15,Y
405,38702715,837088,-2378005,628495.5,423029.0,-237701.75,59,-686,98.5,147.5,26.25,665,-12662,1607.25,2129.0,638.5,765,-8497,917.0,1160.0,205.25,1338,-9251,1499.5,2421.5,-81.0,58.68,79.9,-79.32,-36.78,-27.89,224346,-2544307,331720.25,455701.0,-33385.5,0.17,-0.0,0.23,0.12,0.11,-0.03,-0.18,-0.06,-0.18,-0.32,2.18,-25.65,2.57,5.68,4.05,0.08,0.0,0.08,0.04,0.01,2.03,-24.37,2.5,5.58,4.54,0.17,0.14,0.13,0.12,0.12,Y
320,38694330,206541,2391700,332507.0,-356572.0,-1151908.0,1,-30,11.75,1.5,39.25,40,812,121.0,-92.5,198.0,16,399,155.0,195.0,-59.0,-1,-2200,306.75,125.0,437.5,-199.4,23.98,-60.87,52.24,91.61,7391,-10882,42738.25,51280.5,55661.75,-0.14,0.01,-0.16,-0.16,-0.2,0.14,0.18,0.11,0.14,0.17,0.13,-0.54,0.5,1.29,0.57,-0.11,0.03,-0.08,0.06,0.11,0.12,-1.9,0.53,1.14,0.78,-0.12,0.09,-0.09,-0.11,-0.16,N
19,38652017,671180,1391231,396966.25,786919.5,743200.25,99,383,181.75,209.0,355.5,756,7510,1612.75,3666.5,6548.25,823,5627,1819.25,2914.5,3841.0,2573,5559,3565.25,4487.0,5393.0,149.42,97.07,90.27,96.09,44.12,386234,1270834,561671.75,738946.0,1194109.5,0.4,-0.39,0.14,0.15,0.08,0.15,-0.59,-0.09,-0.03,-0.08,4.3,30.81,5.57,5.11,11.91,0.18,-0.02,0.08,0.02,-0.04,4.69,37.65,5.64,5.83,10.51,0.04,0.0,-0.01,0.0,0.01,Y
172,38672960,-561707,559602,-125191.75,-135900.0,-172728.5,-23,-320,-29.0,-16.0,-220.5,-235,-1427,-359.0,28.0,-194.0,-233,-2955,-229.75,-66.5,-2218.5,-441,-9966,-510.0,-300.0,-5073.75,383.48,129.6,129.73,80.77,123.57,-74397,-1177540,-107067.5,-70157.0,-898842.5,-0.28,0.14,0.16,0.35,0.16,-0.22,1.94,-0.06,-0.11,0.06,-0.76,-8.65,-1.52,-0.7,-11.52,0.29,0.16,0.14,0.13,0.18,-0.79,-10.38,-1.36,-0.62,-10.29,-0.23,0.1,0.06,0.03,0.01,N
583,38722310,601295,-790895,741238.75,1018554.5,1246979.25,-16,364,94.5,254.0,157.75,44,6991,1738.75,4434.5,3984.0,9,5660,1600.5,2737.5,2141.25,-328,1229,2418.5,4424.0,2222.0,108.48,107.46,132.66,124.44,119.32,-38272,1022035,379388.5,965395.0,616590.25,0.07,-0.54,0.14,-0.0,0.16,0.17,-0.09,-0.01,-0.04,-0.08,-0.7,7.22,1.1,3.43,2.76,0.15,-0.08,0.15,0.1,0.11,-1.07,4.31,2.02,3.03,2.94,-0.01,-0.09,-0.1,0.0,-0.04,Y
312,38693250,-16242,-2570051,-980574.0,-1550226.0,-1677951.75,0,-223,-15.0,-19.0,-78.5,-15,-2545,-158.0,-462.0,-774.25,-14,-1665,-207.25,-382.0,-1057.0,-40,-6626,-349.5,-660.0,-3238.5,135.02,146.81,88.98,113.59,207.7,-2618,-757974,-51297.0,-127859.5,-349677.5,0.2,0.05,0.21,0.19,0.4,-0.16,-0.54,-0.12,-0.27,-0.27,-0.02,-10.2,-0.71,-1.86,-3.21,0.22,0.28,0.08,0.11,0.11,-0.03,-12.54,-0.93,-2.07,-3.9,-0.14,0.59,0.03,0.19,0.3,Y
659,38728846,412915,533637,-347464.25,-799319.0,-769915.25,-32,-303,-49.5,-57.0,-155.25,-379,-4435,-713.5,-793.5,-1758.5,-238,-3057,-448.25,-577.0,-1023.75,-817,-6553,-1060.75,-1223.5,-4011.25,-239.85,-337.64,-131.1,-61.59,-102.19,-133534,-955742,-188244.5,-214262.5,-554688.75,-0.5,-0.06,-0.46,-0.3,-0.16,-0.08,0.7,0.04,0.14,0.2,-1.81,-5.93,-2.77,-2.97,-5.67,-0.14,-0.18,-0.08,-0.04,-0.08,-2.01,-7.65,-2.91,-3.21,-6.39,-0.01,0.17,-0.06,-0.0,0.06,Y
12,38650959,-1233479,420687,-1182383.75,-105658.5,86239.25,-18,294,-48.0,-82.5,-87.75,-95,6992,-477.75,-536.5,-614.0,-282,3054,-869.25,-1057.0,-1015.25,-408,6440,-1025.0,-1814.5,-1503.0,310.89,-30.76,244.57,-4.75,-14.97,-57794,995511,-168491.0,-263384.0,-275776.25,0.28,0.9,0.5,0.45,0.69,-0.63,-1.17,-0.47,-0.48,-0.85,-0.63,0.36,-1.61,-2.83,-3.37,0.39,0.07,0.2,0.11,0.16,-0.7,0.26,-1.64,-3.15,-3.27,-0.04,-0.16,-0.12,0.03,-0.07,N
305,38692582,437806,2516407,-528953.0,-200197.0,1033553.25,-3,396,27.5,47.0,140.0,-13,5950,664.75,784.5,893.0,-11,3453,183.75,678.5,1149.25,-102,7887,436.75,761.5,3574.75,373.48,144.1,113.68,194.44,119.44,-19392,1424944,81631.25,171894.5,429776.75,0.2,0.16,0.2,0.03,0.53,0.09,-0.21,-0.23,-0.1,-0.09,0.18,15.14,0.61,1.77,6.02,0.38,0.15,0.15,0.04,0.02,0.13,15.54,0.81,1.38,7.23,0.16,0.12,-0.03,0.04,0.04,Y
25,38653895,288915,-1594739,-833838.25,-635779.5,-575007.5,3,-392,-68.5,-139.5,-129.5,18,-8153,-871.75,-1108.0,-914.5,70,-6374,-846.25,-1257.5,-1803.75,117,-6241,-1336.25,-2632.0,-3411.75,-175.49,80.67,3.56,-82.23,-161.36,13734,-1260132,-210113.75,-416874.5,-419781.5,0.06,-0.4,0.05,0.07,0.02,0.01,0.2,0.01,0.02,0.08,0.09,-31.98,-1.76,-4.72,-5.12,-0.39,0.11,-0.09,-0.1,-0.07,0.11,-40.73,-1.62,-4.79,-4.96,-0.15,-0.11,-0.08,-0.11,-0.04,Y
527,38717003,547861,-223088,1240650.0,842816.0,176621.5,-12,-190,43.5,28.0,94.25,-174,-3141,415.0,664.5,1467.5,68,-2268,302.75,303.5,883.25,102,-4643,811.0,461.5,2246.5,-64.14,-250.26,-60.98,-64.38,-31.94,5689,-743136,142292.5,122361.0,387377.0,-0.08,-4.33,0.15,0.17,0.12,0.56,-0.28,-0.11,-0.14,-0.29,0.24,-0.18,1.44,0.75,3.8,-0.09,-0.13,-0.04,0.0,0.09,0.17,1.34,1.67,0.91,4.28,-0.39,-0.36,-0.13,-0.04,-0.07,N
169,38672420,879689,1163469,2020879.5,1677962.0,1262026.75,7,475,53.25,193.5,100.5,212,4079,1203.25,2928.5,2385.75,469,6399,546.75,1565.5,1158.5,135,8947,951.25,2997.0,1535.75,136.11,195.67,-55.19,-85.51,-149.67,90672,1803470,197795.5,638116.5,287489.75,0.19,-1.08,0.2,0.3,0.11,0.04,-0.25,-0.03,-0.17,-0.42,0.53,22.34,2.15,6.14,2.46,-0.04,0.08,-0.02,-0.01,0.05,0.08,18.31,2.09,5.84,2.79,-0.02,-0.37,0.01,-0.07,-0.18,Y
493,38713063,-136901,1426121,-624453.75,470275.5,1284348.75,11,402,4.5,9.0,209.25,144,5582,154.5,836.0,3100.0,117,6010,-61.5,499.0,2006.0,142,7323,-70.0,119.5,5337.0,177.46,-2.0,57.25,113.81,-9.02,27881,1318161,5267.0,45898.0,857324.25,0.33,-0.02,0.2,-0.02,-0.43,0.08,-0.08,0.26,0.1,-0.24,0.19,20.56,-0.06,0.44,12.07,0.01,0.07,0.06,0.09,0.02,0.19,24.19,0.02,0.64,13.66,-0.03,0.01,-0.14,-0.09,-0.04,Y
528,38717006,495323,4151452,525959.75,173989.5,1856782.0,25,420,151.75,184.5,235.25,449,6021,1176.75,2150.0,4086.25,297,4519,1555.75,1656.5,1839.0,797,7163,2694.25,4433.5,4372.0,-433.99,-114.14,-54.97,-46.22,-90.71,87814,1513789,550224.25,585951.0,692281.25,-0.26,1.02,0.02,-0.09,-0.05,-0.26,0.02,-0.11,-0.02,-0.1,0.67,16.15,4.68,5.94,7.53,-0.31,-0.03,-0.06,-0.1,-0.17,1.03,14.62,4.37,6.93,8.15,0.08,-0.18,0.02,-0.13,-0.08,N
245,38684975,142764,61243,-210413.25,-410995.5,124881.75,-54,-414,-76.25,-70.0,-96.0,-1057,-4314,-1294.0,-1321.0,-2050.0,-399,-2812,-749.5,-614.5,-616.75,-1244,-5157,-1286.5,-1405.5,-1376.75,102.06,-114.39,21.84,-30.91,-90.08,-160418,-1129362,-234334.0,-231686.5,-294549.25,-0.37,-0.8,-0.4,-0.64,-0.88,0.35,0.25,0.33,0.24,0.14,-0.81,-12.27,-2.76,-3.73,-3.98,0.05,-0.17,-0.02,-0.14,-0.16,-1.04,-10.27,-2.91,-3.21,-3.84,-0.44,-0.08,-0.1,-0.05,-0.07,N
298,38691657,-380069,-1457137,1242813.0,1015940.5,971915.0,-9,368,-19.0,-5.5,4.25,-174,5951,-167.0,21.5,268.5,-148,3280,-66.0,-46.0,334.75,-230,7669,-317.75,-59.0,124.0,-292.35,43.26,-84.51,-11.57,9.81,-33833,1368352,-30588.75,15893.5,57414.5,-0.44,0.33,-0.27,0.02,0.21,-0.27,0.32,-0.24,0.08,0.35,-0.41,13.82,-0.58,0.78,0.95,-0.22,-0.04,-0.13,-0.05,-0.05,-0.52,14.58,-0.8,0.44,0.02,-0.14,-0.22,-0.07,-0.18,-0.09,N
446,38708291,500343,-765080,-437971.25,177466.0,482335.0,-8,-207,-14.0,-99.5,-235.25,-46,-4275,-246.25,-1810.0,-2844.25,-44,-2088,-166.75,-679.5,-2411.75,-191,-3124,-360.75,-1822.0,-4686.5,-1.8,-242.34,20.08,-10.28,-188.83,-20527,-632682,-44449.0,-314431.5,-771848.0,-0.34,-1.04,-0.38,-0.3,-0.39,0.16,0.8,0.12,0.54,0.76,-0.25,-6.92,-0.4,-3.64,-6.87,-0.06,-0.09,-0.22,-0.12,-0.03,-0.32,-7.32,-0.57,-3.79,-7.08,-0.43,0.02,-0.05,0.01,-0.13,N
272,38688994,-543652,2229148,1531073.5,1967834.0,-267048.75,-20,-1049,-1.0,-46.5,-133.25,14,-3590,173.0,-702.0,-1847.75,-16,-14502,41.25,-211.5,-1056.0,-146,-27280,232.5,-283.5,-3143.25,373.84,-105.07,271.01,50.79,12.8,-31971,-3459884,40869.0,-86866.5,-466332.75,0.49,-0.49,0.43,-0.2,-0.26,0.08,-0.51,0.17,0.12,-0.51,-0.42,-37.99,0.48,-0.89,-7.4,0.26,0.14,0.05,0.03,0.01,-0.34,-45.75,0.47,-0.89,-8.15,-0.14,-0.2,-0.13,-0.15,-0.17,N
154,38670407,751278,-3720568,-432109.75,-60554.0,259356.0,1,-1143,17.5,-1.0,-81.0,8,-16711,506.0,-210.5,-1602.0,7,-15139,214.25,119.0,-1276.75,62,-34135,283.25,-116.0,-1628.25,-22.58,266.79,-3.31,-0.33,-69.39,1373,-3984411,59176.25,-17666.5,-307971.25,-0.06,0.46,0.02,-0.06,-0.09,-0.12,-0.02,0.17,0.18,0.1,0.02,-33.7,0.13,-0.59,-5.73,0.02,0.2,-0.04,-0.06,-0.09,0.14,-47.85,0.2,-0.54,-5.27,0.08,0.19,-0.0,-0.02,0.09,Y
126,38667285,47281,302478,93050.75,-188984.5,-925555.0,-10,482,-4.75,3.0,28.75,-51,5733,13.25,160.5,422.5,-71,7152,36.5,173.0,407.75,-175,10454,-54.5,34.5,273.5,104.38,-26.49,-7.43,-39.23,61.02,-27988,1787076,2109.0,27171.5,97246.0,0.06,-2.07,-0.0,-0.09,-0.17,0.37,-0.46,0.09,0.19,0.12,-0.31,21.59,0.12,0.32,0.92,0.14,-0.07,-0.05,-0.04,0.13,-0.42,22.39,0.11,0.2,0.79,-0.19,-0.11,-0.17,-0.27,-0.32,N
579,38722096,17889,2313876,1571501.75,2381415.0,2166404.5,1,275,35.5,31.5,42.5,42,4554,341.0,519.0,504.25,49,1250,224.5,425.0,532.5,26,5203,774.0,747.5,807.25,5.32,18.85,-6.98,51.5,13.84,15616,816816,122483.5,142342.5,163919.75,0.1,-0.04,0.34,0.41,-0.13,0.08,-0.48,0.04,-0.3,-0.48,0.06,10.16,1.38,1.82,1.67,0.11,0.12,0.07,0.08,0.04,-0.0,11.18,1.3,1.65,1.42,0.18,-0.32,-0.02,-0.09,-0.2,Y
341,38696680,266988,-1147912,-680589.0,-209328.0,-192279.75,-21,-507,-112.5,-349.0,-494.0,-350,-10275,-1895.75,-4770.5,-4828.25,-222,-6088,-1084.0,-3146.5,-5375.5,-446,-10794,-1647.0,-6252.0,-9084.75,-175.29,146.31,72.03,34.47,88.01,-71615,-1605368,-299328.5,-1090675.0,-1677060.0,-0.16,0.21,-0.46,-0.31,-0.11,0.12,0.04,-0.14,-0.07,0.2,-0.88,-20.67,-2.45,-6.76,-12.86,0.02,0.15,-0.0,0.07,0.14,-0.97,-23.34,-2.77,-7.43,-13.21,-0.34,0.68,-0.07,-0.06,0.02,Y
287,38690633,1037007,-425429,1022278.5,1225597.0,1131095.0,-10,109,14.25,19.0,9.5,-122,2146,94.25,363.5,1196.75,-93,198,93.75,307.5,165.75,-89,2592,287.0,603.5,131.0,-576.22,116.52,85.24,96.92,71.92,-32688,371197,33303.5,114141.0,74829.25,-0.47,0.33,0.41,0.04,0.3,-0.87,-1.16,-0.26,-0.4,-0.85,-0.28,0.01,0.46,1.12,-0.18,-0.69,0.03,0.22,0.22,0.2,-0.18,-0.15,0.52,0.96,0.06,-0.8,-0.24,-0.2,-0.09,0.06,N
113,38666124,-8914,-934835,-407160.5,-655647.5,-737579.0,4,-162,14.0,-35.0,-81.0,-10,-644,-44.75,-844.0,-1542.75,5,-2660,-64.5,-363.5,-1285.0,45,-3579,276.0,-451.5,-1497.0,-274.63,-3.78,-189.12,-15.32,-48.04,953,-684724,20150.25,-125037.5,-321218.5,-0.02,-0.4,-0.15,0.17,0.58,0.09,0.46,-0.4,-0.42,-0.28,0.03,-9.11,0.36,-0.72,-4.55,-0.16,0.13,-0.16,-0.04,-0.1,0.04,-9.26,0.58,-0.67,-4.33,0.65,0.04,0.35,0.11,0.06,Y
607,38724973,103155,-1399887,228444.25,633117.5,981286.5,5,-585,7.25,-18.5,-24.0,24,-5816,95.5,-406.5,-211.75,13,-3204,-0.25,-347.5,-699.25,98,-5985,-20.0,-644.0,-401.0,-120.32,63.58,-70.13,15.42,3.47,8795,-1591774,5084.75,-93440.0,-103524.0,0.41,1.21,0.27,0.17,0.44,-0.09,-0.47,-0.16,-0.22,-0.39,0.15,-15.5,0.15,-0.16,-0.77,0.09,-0.06,0.03,-0.03,-0.0,0.21,-14.19,0.1,0.01,-0.12,0.17,0.59,0.2,0.26,0.44,Y
173,38672975,842940,-344626,858671.0,18427.5,-781725.5,14,477,13.0,57.5,138.75,208,10410,325.0,193.5,2180.75,275,3855,152.0,148.0,540.75,402,9759,473.75,866.0,2303.75,107.78,85.98,-98.9,-81.79,-58.94,71698,1898662,50952.25,218180.5,401687.5,0.08,0.93,0.01,0.25,0.58,-0.34,0.14,-0.2,-0.23,-0.13,0.19,26.17,0.62,3.32,12.8,0.08,0.1,-0.0,0.03,0.06,0.08,23.85,0.95,3.0,11.19,0.04,-0.06,0.03,-0.02,-0.04,N
426,38705571,-759468,-793293,-509382.0,-593796.0,-735858.0,23,-796,-28.75,-250.0,-398.5,88,-9209,-522.5,-2910.0,-4594.75,121,-9770,-169.75,-2064.0,-2880.5,533,-16808,-266.0,-5069.0,-9624.5,110.79,80.89,46.06,39.8,36.53,70802,-2774426,-71068.0,-887869.0,-1397955.25,-0.02,0.06,-0.2,-0.02,-0.08,0.18,0.0,0.23,0.14,0.25,0.89,-32.56,-0.52,-14.38,-28.65,0.14,-0.06,-0.09,-0.02,-0.05,0.96,-34.12,-0.26,-14.47,-27.1,0.37,0.02,-0.16,-0.14,-0.03,Y
57,38658258,-1153985,-829750,-1216203.25,-1111679.0,-1531918.5,-7,406,-40.5,-10.5,159.0,-103,3972,-473.75,-122.0,1924.75,-107,6068,-478.5,-517.0,902.5,-288,5604,-749.0,-90.0,2787.5,154.85,64.71,32.89,38.45,-22.62,-36445,1427317,-145324.75,-48040.5,416510.5,0.02,0.05,-0.06,0.1,0.13,-0.17,0.36,-0.02,0.22,0.14,-0.33,11.1,-1.37,-0.36,1.63,0.04,0.12,0.06,0.01,0.01,-0.36,10.5,-1.34,-0.55,1.14,0.0,0.38,-0.02,0.01,0.11,N
585,38722679,-108111,601040,98332.25,-1112978.0,-257760.0,1,-358,11.25,27.5,-6.5,36,-3820,164.25,209.0,-32.75,12,-2411,94.75,227.5,110.5,-45,-9107,142.0,343.5,-254.5,182.24,-94.04,113.74,26.6,67.78,1275,-1208173,26608.5,51956.5,5216.0,-0.13,0.4,-0.05,-0.0,-0.39,0.06,-0.21,-0.06,-0.03,0.19,-0.14,-5.56,0.16,0.58,-0.21,0.18,-0.08,0.13,0.1,-0.07,-0.16,-7.04,0.11,0.69,-0.45,-0.01,0.02,-0.02,-0.04,0.1,Y
222,38682677,-709177,455209,-605902.25,157832.5,411053.5,-1,-256,-7.75,-48.0,-184.25,-4,-4537,-198.5,-756.5,-1427.0,22,-2280,-78.25,-411.5,-1260.0,76,-5540,-107.75,-710.5,-3804.0,-18.73,-182.96,-69.97,-171.81,-130.98,3749,-697135,-29757.5,-140827.5,-557536.75,-0.18,-0.31,-0.62,-0.51,-0.33,0.28,0.2,0.35,0.32,0.27,-0.17,-9.57,-0.31,-1.86,-5.42,-0.05,-0.06,-0.17,-0.11,-0.16,0.0,-12.24,-0.28,-1.82,-5.76,-0.13,-0.08,-0.2,-0.1,-0.04,N
280,38690018,568463,-1063615,-202951.75,-5224.0,8615.75,37,223,-51.5,-87.5,-134.75,431,54,-1043.75,-1988.5,-2196.0,392,3243,-694.25,-787.0,-1170.75,745,6348,-975.5,-1276.5,-1700.5,-228.98,-37.69,-238.74,-250.09,-198.85,148499,1112828,-282982.75,-357550.0,-422540.5,-0.66,0.38,-0.55,-0.66,-0.58,-0.01,0.37,0.26,0.24,0.53,1.2,10.09,-2.85,-7.54,-8.1,0.01,-0.08,-0.21,-0.2,-0.16,1.22,9.43,-2.73,-7.08,-7.12,0.06,0.03,0.05,0.04,0.01,N
17,38651763,12045,-704527,-702599.25,139447.5,272823.75,-9,194,-9.5,-16.0,-20.25,-89,3760,-231.5,-235.5,-114.25,-153,2134,-41.75,-9.0,-139.0,-208,3139,-227.75,-215.0,-133.25,65.48,-86.48,141.9,72.1,11.26,-34618,712046,-19775.25,-50381.0,-32107.0,0.06,0.25,-0.27,-0.22,-0.1,-0.1,0.06,-0.08,0.14,0.07,-0.23,10.25,-0.46,-0.37,-0.8,0.07,-0.02,0.19,0.19,0.05,-0.38,7.44,-0.65,-0.4,-0.91,-0.11,-0.09,-0.05,0.05,0.11,N
417,38704301,-791707,-739574,-853863.25,-1125110.0,-930282.0,-3,239,-14.0,-29.5,-38.25,51,3092,-18.0,-386.0,-475.75,-28,2786,-162.0,-269.0,-446.5,48,6360,-218.0,-345.0,-303.25,349.31,161.3,238.02,81.15,76.98,-8360,801506,-52928.0,-108895.5,-140929.0,0.19,0.22,0.38,0.14,0.1,-0.02,-0.36,-0.0,-0.09,-0.1,0.11,1.44,-0.48,-1.0,0.09,0.06,0.17,0.16,0.2,0.14,0.34,2.19,-0.21,-0.82,1.73,0.11,0.1,0.07,0.06,0.05,N
322,38694503,-793924,915900,-629450.5,-205248.5,590368.5,4,-479,12.25,-59.0,-67.25,40,-3982,65.75,-769.5,-1370.75,46,-3335,43.75,-391.0,-890.25,99,-6973,179.5,-1313.5,-1438.5,-105.59,206.95,117.05,40.05,87.87,2605,-1646311,13474.5,-172857.0,-182640.75,-0.39,-0.1,0.05,0.02,0.03,-0.08,0.58,0.25,0.08,0.07,0.12,-16.28,0.3,-0.06,-0.86,-0.01,-0.09,0.08,-0.08,-0.03,0.18,-15.79,0.54,-0.45,-1.78,0.17,0.05,0.13,0.08,0.06,Y
255,38686259,121372,3196493,-77083.5,-491772.0,144730.5,-26,773,-12.25,-34.5,-327.5,-305,11677,-378.25,-792.5,-5736.75,-180,2751,-287.75,-548.5,-4460.25,-319,13240,-325.0,-652.0,-4957.0,-257.07,-220.81,-86.01,-124.71,-130.86,-69750,2866660,-84661.5,-117426.0,-1066969.5,0.06,0.47,-0.1,-0.08,0.02,-0.16,-0.51,0.19,0.03,0.01,-0.73,8.44,-1.29,-1.62,-11.81,-0.07,-0.21,-0.14,-0.1,-0.11,-0.56,-4.22,-1.06,-1.39,-10.57,0.1,0.04,0.15,0.09,0.02,Y
429,38705909,1344172,424279,777320.25,1153733.0,826078.0,2,47,13.75,21.0,-10.75,37,164,48.25,-41.5,-216.0,90,1071,139.0,106.0,-32.75,-39,3312,282.0,197.0,169.75,-317.51,-83.93,-139.67,-75.63,-112.83,10391,241019,52849.0,34919.5,-61875.5,-0.12,-0.81,-0.34,-0.47,-0.67,0.29,0.21,0.14,0.19,0.24,-0.0,-9.86,0.95,0.63,2.0,-0.23,0.04,-0.2,-0.17,-0.17,-0.03,-6.52,0.75,0.85,3.63,0.13,-0.21,0.02,0.02,0.04,Y
678,38731010,287856,222510,-884178.75,-637861.5,-1062048.0,-2,112,-17.0,-29.0,41.5,3,1703,-140.0,-217.0,635.25,-69,762,-250.0,-92.0,525.0,-40,1922,-487.5,-835.5,1467.75,278.6,415.73,145.81,121.65,275.69,-10983,357753,-93208.75,-126555.0,194770.75,0.44,0.06,0.12,-0.02,0.26,-0.07,-1.76,-0.25,-0.2,-0.18,-0.03,3.5,-1.01,-1.61,0.87,0.36,0.34,0.26,0.18,0.18,-0.03,3.78,-1.1,-1.93,1.16,0.14,0.54,0.26,0.18,0.1,Y
190,38675702,232211,2306679,724224.25,701350.5,583828.25,0,-219,18.75,79.0,-137.5,-4,-4173,312.0,1383.5,1609.75,11,-1023,170.75,-81.0,-864.5,15,-5478,-139.75,678.0,-4202.0,509.47,73.77,21.76,-4.93,-37.84,8919,-689875,25039.75,169806.0,-471799.0,0.58,0.72,-0.23,-0.08,0.35,-0.15,-0.42,-0.05,-0.08,-0.01,-0.06,-12.62,0.45,0.15,-8.24,0.41,-0.09,0.06,-0.01,-0.1,-0.06,-13.39,0.19,-0.44,-9.62,-0.11,-0.0,0.01,0.06,0.01,N
451,38708782,401456,-1766985,-437917.25,-198484.0,-106418.25,8,229,-11.75,-24.0,-38.5,41,5352,-270.75,-559.5,-978.0,-14,6144,-339.75,-479.5,-806.75,32,3103,-187.0,-696.0,-840.5,-203.15,63.59,-129.77,-91.18,58.39,2496,904357,-76127.75,-102259.0,-186061.5,0.22,1.19,0.31,0.63,0.84,-0.04,-0.42,-0.38,-0.26,-0.19,0.11,7.98,-0.72,-1.47,-1.35,-0.04,-0.01,-0.03,-0.09,0.01,0.16,7.68,-0.52,-1.32,-1.12,0.41,0.54,0.3,0.29,0.3,Y
625,38726247,-1383992,-2763238,-1258773.75,-1289968.0,-2392135.25,-56,-33,-78.75,-86.0,-151.75,-576,-851,-1225.75,-1377.5,-1642.5,-442,-386,-706.25,-1122.5,-1790.75,-1287,-332,-1751.0,-2174.0,-3240.5,115.1,254.43,143.99,233.62,254.42,-193365,-229055,-243184.0,-363245.5,-491845.75,0.37,-0.53,0.39,0.08,-0.08,-0.01,-0.4,-0.1,-0.07,-0.45,-1.83,-0.64,-2.29,-3.92,-5.61,0.24,0.06,0.19,0.16,0.14,-2.09,0.16,-2.85,-4.0,-5.92,-0.1,0.22,-0.08,0.01,0.11,N
382,38700198,1514663,1668837,-645989.25,-1270383.5,-2064972.25,24,-143,55.75,1.0,-115.25,433,-4247,594.75,-95.5,-2774.75,216,-2173,602.0,-158.5,-1375.0,334,-2236,1010.5,294.0,-1310.5,-370.66,-351.87,-129.25,-29.2,-15.19,86741,-524846,196896.75,56297.5,-479240.5,-0.11,-0.56,-0.01,-0.17,-0.3,0.35,-0.1,0.05,-0.04,-0.38,0.81,-1.73,1.76,1.64,0.47,-0.11,-0.46,0.04,-0.03,-0.03,0.84,-2.55,1.78,1.42,1.59,-0.02,-0.23,-0.07,-0.05,-0.09,N
94,38662971,163275,985457,24544.25,-1070693.0,-1436322.75,-12,92,-11.5,17.0,72.5,-187,1329,-135.75,290.5,1220.75,-78,66,-108.0,77.0,446.5,-123,3267,-304.5,-13.5,980.25,74.27,-110.77,127.02,100.9,51.07,-35302,417015,-45713.5,46335.5,249527.75,0.02,0.38,0.57,0.28,0.06,-0.04,0.54,-0.18,-0.2,-0.18,-0.59,0.57,-0.8,0.23,2.0,-0.01,-0.0,0.06,0.01,-0.01,-0.65,1.06,-0.71,0.05,1.73,-0.04,0.22,0.02,0.04,-0.0,Y
180,38674138,-6006,611219,-353045.25,-555941.0,-870712.75,-18,-452,-8.5,22.0,90.0,-118,-5115,-69.25,457.0,1400.25,-79,-7047,-114.5,216.0,812.0,-327,-9943,-246.25,216.0,1624.0,146.05,219.12,92.85,69.19,133.59,-33760,-1753565,-53078.75,29839.5,257100.5,0.16,0.08,0.28,0.27,0.16,-0.04,-0.12,-0.03,-0.05,-0.36,-0.34,-19.93,-0.41,0.18,3.44,0.19,0.2,0.06,0.05,0.05,-0.46,-17.64,-0.4,0.41,4.12,-0.19,-0.08,0.05,0.12,0.09,N
