Unnamed: 0,match_id,p_total_time_played_min_Team0,p_total_time_played_min_Team1,p_total_time_played_max_Team0,p_total_time_played_max_Team1,p_total_time_played_mean_Team0,p_total_time_played_mean_Team1,p_total_time_played_std_Team0,p_total_time_played_std_Team1,ph_wins_min_Team0,ph_wins_min_Team1,ph_wins_max_Team0,ph_wins_max_Team1,ph_wins_mean_Team0,ph_wins_mean_Team1,ph_wins_std_Team0,ph_wins_std_Team1,ph_kills_min_Team0,ph_kills_min_Team1,ph_kills_max_Team0,ph_kills_max_Team1,ph_kills_mean_Team0,ph_kills_mean_Team1,ph_kills_std_Team0,ph_kills_std_Team1,ph_deaths_min_Team0,ph_deaths_min_Team1,ph_deaths_max_Team0,ph_deaths_max_Team1,ph_deaths_mean_Team0,ph_deaths_mean_Team1,ph_deaths_std_Team0,ph_deaths_std_Team1,ph_assists_min_Team0,ph_assists_min_Team1,ph_assists_max_Team0,ph_assists_max_Team1,ph_assists_mean_Team0,ph_assists_mean_Team1,ph_assists_std_Team0,ph_assists_std_Team1,ph_damage_per_min_min_Team0,ph_damage_per_min_min_Team1,ph_damage_per_min_max_Team0,ph_damage_per_min_max_Team1,ph_damage_per_min_mean_Team0,ph_damage_per_min_mean_Team1,ph_damage_per_min_std_Team0,ph_damage_per_min_std_Team1,ph_time_played_min_Team0,ph_time_played_min_Team1,ph_time_played_max_Team0,ph_time_played_max_Team1,ph_time_played_mean_Team0,ph_time_played_mean_Team1,ph_time_played_std_Team0,ph_time_played_std_Team1,ph_total_kd_min_Team0,ph_total_kd_min_Team1,ph_total_kd_max_Team0,ph_total_kd_max_Team1,ph_total_kd_mean_Team0,ph_total_kd_mean_Team1,ph_total_kd_std_Team0,ph_total_kd_std_Team1,ph_kd_ratio_min_Team0,ph_kd_ratio_min_Team1,ph_kd_ratio_max_Team0,ph_kd_ratio_max_Team1,ph_kd_ratio_mean_Team0,ph_kd_ratio_mean_Team1,ph_kd_ratio_std_Team0,ph_kd_ratio_std_Team1,ph_time_played_ratio_min_Team0,ph_time_played_ratio_min_Team1,ph_time_played_ratio_max_Team0,ph_time_played_ratio_max_Team1,ph_time_played_ratio_mean_Team0,ph_time_played_ratio_mean_Team1,ph_time_played_ratio_std_Team0,ph_time_played_ratio_std_Team1,ph_damage_per_min_ratio_min_Team0,ph_damage_per_min_ratio_min_Team1,ph_damage_per_min_ratio_max_Team0,ph_damage_per_min_ratio_max_Team1,ph_damage_per_min_ratio_mean_Team0,ph_damage_per_min_ratio_mean_Team1,ph_damage_per_min_ratio_std_Team0,ph_damage_per_min_ratio_std_Team1,ph_assists_ratio_min_Team0,ph_assists_ratio_min_Team1,ph_assists_ratio_max_Team0,ph_assists_ratio_max_Team1,ph_assists_ratio_mean_Team0,ph_assists_ratio_mean_Team1,ph_assists_ratio_std_Team0,ph_assists_ratio_std_Team1,ph_win_rate_ratio_min_Team0,ph_win_rate_ratio_min_Team1,ph_win_rate_ratio_max_Team0,ph_win_rate_ratio_max_Team1,ph_win_rate_ratio_mean_Team0,ph_win_rate_ratio_mean_Team1,ph_win_rate_ratio_std_Team0,ph_win_rate_ratio_std_Team1,target
162,38671408,312511,1165632,1918943,4424491,1069922.17,2749317.33,618067.26,1411647.38,8,2,381,802,109.0,186.83,152.13,307.51,64,20,2744,9129,1028.17,2135.17,1214.91,3501.33,55,15,3644,9584,1064.17,2155.17,1480.6,3707.81,157,40,9536,15988,2487.5,3638.67,3773.15,6141.57,509.67,616.3,900.91,957.59,773.63,776.1,139.44,135.93,19990,6790,1361090,2873970,379703.0,648309.67,544517.74,1106061.8,0.67,0.84,2.44,1.33,1.37,1.11,0.63,0.21,0.67,0.75,1.56,1.42,1.05,1.11,0.35,0.26,0.19,0.08,16.21,31.41,3.76,7.21,6.27,12.09,0.85,0.77,1.06,1.08,0.95,0.97,0.08,0.12,0.3,0.08,16.24,28.42,3.77,6.71,6.25,10.89,0.95,1.02,1.42,1.2,1.1,1.1,0.17,0.08,N
309,38693003,1066995,136933,3252229,4899825,2099834.33,1943923.33,799612.98,2053248.16,56,3,321,61,160.33,31.5,97.14,23.82,1056,25,4273,933,2452.83,443.33,1280.29,363.97,496,87,3717,918,1795.83,391.67,1290.79,323.04,1268,54,8309,1209,3417.17,546.33,2651.57,413.23,769.08,438.69,1107.2,1241.11,958.96,848.61,130.95,267.98,216559,12581,1228952,221320,559598.0,106038.17,378007.58,80736.0,0.93,0.29,2.33,1.96,1.65,1.12,0.62,0.59,0.5,0.73,1.2,3.96,0.87,1.53,0.28,1.24,1.3,0.13,17.93,2.66,6.31,1.12,5.99,0.92,1.05,0.56,1.27,1.45,1.17,1.0,0.09,0.29,1.28,0.11,18.06,2.68,6.4,1.1,6.07,0.91,1.0,0.7,1.23,1.2,1.11,1.0,0.08,0.17,Y
193,38676323,928449,1640732,2947704,4520794,1810799.67,2698693.0,772095.06,977926.48,14,29,687,485,264.83,227.67,281.52,169.95,237,399,15854,5050,5145.33,2647.83,6177.83,1973.92,140,149,11628,4387,3280.5,2033.17,4340.35,1572.41,282,365,10994,12519,4632.0,4927.0,4779.5,4461.46,946.41,356.27,1142.97,1216.74,1063.62,940.45,75.77,311.31,43471,77133,2421627,1655893,895363.17,748209.83,967985.86,584956.07,1.25,0.59,2.19,2.91,1.64,1.67,0.33,0.93,0.62,0.48,1.28,1.46,0.91,0.9,0.23,0.4,0.55,0.78,21.67,19.72,9.02,7.2,9.56,6.77,1.06,0.59,1.38,1.37,1.22,1.09,0.12,0.28,0.63,0.79,23.5,21.33,9.47,7.62,10.09,7.44,0.98,0.98,1.25,1.24,1.09,1.13,0.09,0.09,N
623,38726032,298892,146121,4292613,2824028,2233225.67,1324596.5,1543247.12,873726.39,6,12,226,450,60.5,114.17,85.81,169.89,72,154,4359,5627,1058.0,1463.5,1658.06,2124.43,39,106,3095,3224,908.33,1051.5,1213.44,1261.48,128,152,4443,9075,1249.83,2231.0,1712.17,3454.4,670.93,768.95,1070.11,1114.27,910.81,924.24,164.82,123.73,13887,29876,730740,1486934,211756.67,370083.83,281752.42,565028.94,0.67,0.92,1.85,1.75,1.25,1.38,0.41,0.35,0.74,0.57,1.62,1.35,1.15,0.93,0.32,0.27,0.19,0.28,9.0,16.99,2.29,4.12,3.42,6.46,0.84,1.02,1.52,1.18,1.08,1.11,0.25,0.07,0.32,0.36,9.5,15.65,2.41,3.91,3.6,5.9,0.92,0.94,1.38,1.52,1.06,1.23,0.17,0.23,N
365,38698599,524469,224754,4520794,3159809,2971785.67,1590586.17,1367938.95,1106133.65,20,11,440,86,194.83,37.67,168.75,30.16,223,189,5517,702,2554.5,392.67,2178.69,245.29,149,90,4004,802,1914.67,366.0,1618.51,314.23,365,189,8886,1936,3581.17,744.67,3155.22,664.89,831.27,709.69,1168.99,1350.84,961.99,921.76,116.6,229.81,61715,32437,1569163,248560,646324.0,114822.0,581664.28,93548.19,1.04,0.86,2.68,2.16,1.49,1.43,0.61,0.58,0.56,0.4,1.33,1.85,1.0,1.05,0.28,0.48,0.37,0.47,16.07,2.91,6.46,1.39,5.81,1.13,0.99,0.9,1.37,1.66,1.15,1.14,0.16,0.32,0.42,0.52,15.84,3.44,6.54,1.52,5.78,1.24,0.96,1.05,1.24,1.37,1.11,1.19,0.09,0.13,N
383,38700397,439670,1964375,3034134,3248474,1778400.83,2601780.33,1081438.75,440444.99,16,29,546,184,278.83,67.83,237.82,63.97,185,247,9223,2580,3930.0,964.17,3590.46,966.84,148,253,5416,2599,2729.17,855.5,2358.7,904.4,359,583,10994,3393,5407.83,1340.67,4941.82,1166.4,745.82,586.6,1270.75,999.38,925.1,881.14,188.67,153.35,60157,89865,1760375,680466,903974.5,232189.5,790190.16,235977.91,0.84,0.79,2.19,1.66,1.5,1.13,0.59,0.32,0.7,0.77,1.32,1.68,0.96,1.12,0.24,0.31,0.59,0.93,21.67,6.3,10.7,2.63,10.05,2.46,0.98,0.92,1.49,1.33,1.12,1.06,0.18,0.14,0.73,1.04,23.5,6.48,11.13,2.79,10.54,2.51,1.01,0.84,1.52,1.24,1.17,1.06,0.18,0.14,Y
638,38727232,773107,1061572,3201645,2827774,1892912.67,1949033.5,1047962.24,680616.91,19,31,687,732,145.5,169.0,265.93,276.59,207,137,15854,10569,3080.83,2400.67,6262.69,4021.84,216,192,11628,8501,2283.17,1832.33,4582.22,3274.11,372,445,10410,16781,2350.67,3734.67,3966.11,6412.77,842.21,608.42,1122.59,987.4,961.87,894.4,114.36,144.5,67846,82257,2421627,2802862,521501.67,622924.33,934334.66,1070766.83,0.96,0.71,1.52,2.15,1.28,1.4,0.18,0.47,0.94,0.59,1.27,1.49,1.09,1.02,0.11,0.29,0.65,0.9,20.69,16.64,4.75,4.63,7.86,5.99,0.95,0.78,1.34,1.3,1.08,1.06,0.14,0.17,0.7,0.85,21.08,16.02,4.79,4.77,8.02,5.69,0.9,0.97,1.12,1.31,1.03,1.11,0.08,0.14,N
511,38715795,260829,185780,4185675,3180533,2642691.5,1935352.67,1376975.26,1080280.36,24,28,510,353,124.5,128.17,192.05,120.26,237,382,7307,3367,1775.5,1523.83,2761.87,1128.44,227,324,6987,2000,1633.33,881.17,2656.3,632.23,367,598,10076,8379,2352.83,2706.5,3817.47,2912.73,639.68,557.3,1169.63,1208.15,923.79,889.74,190.84,217.35,63445,88198,1666683,1218823,412776.83,415666.83,627933.91,420520.09,0.63,1.18,1.73,2.5,1.18,1.7,0.36,0.49,0.8,0.51,1.64,0.99,1.24,0.75,0.32,0.21,0.38,0.89,24.55,14.52,5.26,4.84,9.5,5.15,0.89,0.93,1.39,1.52,1.08,1.09,0.19,0.21,0.43,1.16,28.94,14.27,5.96,5.05,11.29,4.97,0.91,1.01,1.27,1.48,1.07,1.17,0.14,0.16,N
152,38670017,1394967,185780,2656339,2005564,2113529.83,1060292.67,477416.22,799613.46,11,2,632,141,300.17,48.5,257.69,50.8,127,24,10204,2031,4338.0,722.5,4227.13,737.04,57,25,6418,1517,2611.0,485.67,2402.35,555.75,155,58,11782,2290,5438.67,829.0,4774.22,812.26,432.99,756.89,1212.45,1208.15,866.5,1003.5,258.17,175.5,26060,6155,2240122,430211,965609.0,144340.17,901824.53,156002.94,0.82,0.96,2.23,2.03,1.65,1.47,0.52,0.38,0.56,0.53,1.05,1.7,0.81,0.95,0.23,0.39,0.27,0.08,26.93,4.12,11.26,1.39,10.03,1.48,0.72,0.85,1.42,1.52,1.05,1.21,0.23,0.26,0.28,0.12,24.9,4.28,11.65,1.57,9.49,1.49,1.11,1.05,1.3,1.48,1.21,1.21,0.09,0.17,N
462,38710106,211060,379332,2274028,2693841,1436159.0,1668814.33,812720.66,862829.56,7,1,371,311,101.83,106.67,140.09,116.64,76,14,5198,5156,1342.83,1745.5,1973.32,2044.34,121,16,2979,2861,959.33,1043.67,1127.23,1064.39,205,30,8509,6258,2365.67,2013.33,3227.05,2275.68,513.85,587.95,1176.54,1017.65,787.56,855.0,241.54,165.05,33079,5054,1353463,945367,379973.17,359008.83,514060.05,357036.32,0.59,0.37,1.99,2.14,1.17,1.32,0.58,0.62,0.74,0.6,2.78,2.35,1.37,1.13,0.74,0.64,0.29,0.05,18.55,7.76,4.67,3.6,7.06,3.01,0.61,0.88,1.35,1.18,0.92,1.03,0.25,0.11,0.35,0.05,21.03,8.99,5.13,3.72,7.99,3.38,0.77,0.48,1.31,1.2,1.03,0.9,0.18,0.3,N
497,38713570,384233,1835322,4102000,4095980,2764382.83,2831691.83,1679222.97,916589.85,9,10,223,519,65.0,127.0,84.03,197.1,86,47,2427,7612,790.17,1927.33,915.44,2904.59,81,67,1840,4688,681.0,1142.83,727.33,1769.37,129,173,4134,10230,1177.33,2344.17,1531.92,3927.2,443.95,500.96,1063.96,1063.77,861.21,870.2,220.02,230.44,28456,26921,656518,1781796,210124.67,430067.33,248689.08,679319.75,0.59,0.7,1.95,2.52,1.18,1.4,0.45,0.67,0.76,0.6,1.52,1.61,1.23,1.09,0.31,0.42,0.22,0.32,6.72,19.05,2.23,4.6,2.48,7.22,0.74,0.67,1.22,1.27,1.0,0.98,0.17,0.23,0.22,0.37,7.37,20.27,2.27,4.85,2.69,7.69,0.75,0.99,1.15,1.42,1.0,1.13,0.14,0.16,N
226,38683062,1705702,1386967,2927566,3547975,2170448.0,2281402.5,453719.49,783652.52,28,49,417,297,187.33,112.33,167.91,95.51,320,438,6040,3238,2475.67,1366.5,2347.71,1038.27,237,555,4251,4075,1816.5,1446.17,1625.13,1338.78,490,715,8234,6032,3762.5,2332.0,3433.88,1918.8,799.89,705.76,1143.63,857.63,903.18,786.42,125.6,63.1,93220,144898,1417144,1043200,665222.5,403002.17,603578.22,332679.7,0.9,0.72,1.83,1.42,1.39,1.0,0.35,0.26,0.76,1.0,1.29,1.48,1.03,1.2,0.18,0.19,0.94,1.34,17.04,11.92,6.26,4.18,6.01,3.96,0.9,0.91,1.09,1.07,1.0,0.99,0.08,0.05,1.06,1.37,18.26,10.4,6.51,4.1,6.29,3.33,1.03,0.92,1.16,1.16,1.08,1.02,0.05,0.09,Y
469,38710901,1957273,250373,3180533,2864409,2692749.5,1448834.67,481514.85,1029903.43,17,10,395,290,162.17,115.67,166.24,105.59,329,182,7592,2897,2309.5,1570.67,2804.4,1191.4,365,108,5012,3209,1601.67,1230.0,1771.78,1215.62,348,189,8379,6563,3028.33,2466.17,3197.38,2340.82,557.3,875.73,1114.96,1273.07,844.54,1042.43,185.33,138.1,81802,29796,1375789,948782,553578.67,388537.5,581460.18,347597.65,0.65,0.89,1.77,2.12,1.33,1.57,0.45,0.42,0.51,0.61,1.92,1.39,1.1,0.91,0.47,0.29,0.76,0.31,14.52,11.41,5.71,3.88,5.86,4.08,0.87,1.04,1.26,1.34,1.01,1.18,0.15,0.12,0.66,0.37,14.27,14.55,5.72,4.73,5.58,5.23,0.77,1.0,1.18,1.24,1.03,1.11,0.16,0.09,N
670,38730032,1373523,439670,6122248,3458710,3449789.33,2135231.0,1700034.46,1054789.25,21,23,1586,197,380.83,94.17,599.14,76.02,271,314,23428,3012,5180.0,1349.0,8993.11,1200.61,188,148,21072,1606,4619.33,846.0,8108.91,667.14,410,300,38150,3708,8659.83,1808.67,14613.39,1538.86,574.32,790.7,925.45,1270.75,821.47,1002.39,124.93,212.17,79034,60157,5644578,646296,1333328.33,323164.83,2139796.11,266770.92,0.86,0.89,1.98,2.4,1.22,1.61,0.43,0.62,0.69,0.58,1.26,1.32,0.97,0.88,0.2,0.29,0.95,0.61,46.34,6.91,13.46,2.89,16.95,2.52,0.95,0.87,1.31,1.49,1.09,1.15,0.13,0.23,0.87,0.58,54.79,7.35,14.74,2.98,20.32,2.68,1.04,0.84,1.13,1.52,1.08,1.17,0.03,0.24,N
103,38664459,863909,224754,2489040,3716501,1711234.83,2104116.83,567122.82,1549325.3,31,18,348,292,138.0,98.83,121.41,110.86,463,197,3399,2230,1749.67,890.17,1230.62,873.57,323,136,3170,3005,1310.0,954.67,1127.16,1163.65,472,349,7738,7620,2697.83,2162.5,2707.12,2850.21,840.83,370.74,1164.56,1018.79,948.86,813.83,140.23,227.86,94602,53329,1356357,987387,493779.0,308234.0,476247.47,372179.47,1.07,0.56,2.04,1.65,1.5,1.19,0.45,0.39,0.69,0.86,1.17,1.97,0.9,1.1,0.2,0.43,0.87,0.58,16.31,14.4,6.41,3.99,6.89,5.38,1.01,0.53,1.36,1.23,1.15,0.97,0.14,0.25,0.87,0.67,16.35,16.56,6.56,4.6,6.98,6.16,0.96,1.12,1.13,1.26,1.07,1.17,0.06,0.06,N
421,38705046,175972,177087,2934890,2050683,1526765.33,967385.5,1024910.91,717427.91,6,7,752,237,157.0,62.33,292.5,88.0,78,110,6926,3374,1538.17,826.83,2661.86,1269.53,33,89,6504,2224,1336.83,557.33,2536.2,830.26,66,203,15325,6022,3113.0,1480.17,5997.92,2272.18,567.34,761.59,1207.33,1114.54,908.53,962.88,260.39,126.68,15065,30198,2524694,722588,514420.67,186552.5,987131.7,268322.03,0.79,1.24,2.36,1.63,1.52,1.38,0.68,0.16,0.51,0.7,1.25,0.93,0.86,0.87,0.29,0.09,0.14,0.32,27.59,4.29,5.65,1.86,10.78,1.9,0.92,0.92,1.28,1.45,1.09,1.16,0.16,0.21,0.12,0.33,27.24,6.46,5.58,2.52,10.64,2.81,0.98,0.86,1.31,1.38,1.14,1.17,0.13,0.19,N
506,38715075,2190887,723360,5553117,2521089,3645353.5,1650444.83,1406251.32,581488.06,6,26,363,181,85.67,96.83,137.17,70.01,93,342,6067,3529,1394.5,1403.33,2307.91,1190.2,98,185,5080,1621,1217.83,871.33,1908.84,608.34,98,406,6809,3663,1699.5,1703.0,2555.77,1330.82,724.36,801.8,993.51,1072.44,878.62,919.71,121.31,100.46,26470,74240,1061695,595898,274895.5,284853.83,392641.04,214931.07,0.77,1.16,1.19,2.18,1.03,1.58,0.15,0.37,0.91,0.63,1.52,1.14,1.18,0.95,0.23,0.18,0.24,0.69,8.72,5.22,2.46,2.66,3.15,1.81,0.84,0.93,1.24,1.27,1.02,1.04,0.13,0.12,0.19,0.7,9.78,5.69,2.65,2.85,3.58,1.95,0.69,0.96,1.2,1.43,0.92,1.16,0.19,0.16,N
536,38718311,415211,231304,3008674,3204616,1607237.33,1378563.67,1126155.68,1098119.77,18,0,303,282,99.5,103.83,107.16,131.25,327,3,4494,3253,1555.33,1033.83,1567.18,1261.27,174,9,2357,3113,895.33,1121.83,826.67,1456.67,247,5,6297,6848,1959.83,2233.67,2253.08,3034.59,782.61,395.38,1218.0,1162.49,1053.53,760.68,163.29,252.03,63379,1969,1043729,1052599,348505.83,374394.67,369231.82,487687.54,1.28,0.33,1.93,2.02,1.72,1.1,0.25,0.61,0.69,0.75,1.11,2.97,0.84,1.34,0.16,0.84,0.91,0.02,6.2,12.54,2.9,3.79,2.25,5.17,0.94,0.59,1.27,1.36,1.18,0.99,0.13,0.25,0.71,0.01,6.01,11.67,2.9,3.63,2.17,4.86,1.01,0.0,1.32,1.22,1.11,0.92,0.11,0.46,Y
74,38660473,617924,423361,2995117,4583444,1564330.5,1686963.0,900670.74,1544043.03,4,9,355,512,125.17,119.83,136.96,198.62,56,84,3884,3992,1633.83,1138.33,1664.46,1546.59,40,101,3769,4871,1386.17,1175.0,1402.13,1905.93,82,173,7356,11151,2429.83,2703.67,2836.56,4413.05,754.82,749.71,1207.28,1038.46,925.04,907.56,158.08,104.86,13138,30457,1376342,2066239,467939.17,474972.83,526093.65,807514.51,0.95,0.82,1.67,2.22,1.19,1.4,0.28,0.57,0.87,0.64,1.32,1.48,1.13,0.97,0.17,0.35,0.13,0.25,16.55,22.58,5.7,5.04,6.87,8.84,0.94,0.81,1.27,1.5,1.06,1.11,0.12,0.24,0.15,0.19,15.54,19.82,5.52,4.65,6.64,7.79,0.99,0.97,1.18,1.19,1.09,1.06,0.08,0.1,N
115,38666259,147774,1282069,7664170,3927884,1737813.5,2533672.33,2925508.41,1081798.59,8,22,454,562,121.17,229.67,182.64,199.81,107,261,6612,8911,1643.67,3147.17,2609.92,3128.98,53,222,4911,7481,1195.67,2667.5,1935.27,2554.92,129,354,7735,12450,2485.67,4739.67,3431.51,4389.99,902.79,769.15,1225.99,1008.73,976.06,870.12,124.09,82.08,25487,62306,1619168,1990758,423805.5,799905.83,647625.36,706052.09,0.97,0.95,2.02,1.39,1.48,1.15,0.35,0.16,0.75,0.89,1.1,1.2,0.93,1.1,0.16,0.12,0.26,0.6,17.52,15.31,5.05,7.92,7.35,5.83,0.94,0.89,1.34,1.12,1.15,1.01,0.15,0.09,0.28,0.66,16.5,15.28,5.3,8.24,7.4,5.84,0.92,0.95,1.17,1.17,1.02,1.06,0.09,0.07,N
407,38702841,614670,298892,5553117,3927884,2309470.17,2455304.17,1813815.05,1276329.79,7,6,125,184,52.33,88.33,45.57,69.36,103,72,1918,2398,806.0,1057.5,730.38,834.29,87,39,1226,1865,643.0,939.67,514.67,744.62,131,128,2290,3914,1002.0,1679.0,858.56,1482.35,518.94,566.47,1163.49,1061.35,943.79,834.55,226.06,166.0,24822,13887,400602,652267,178735.17,296470.17,144412.83,250560.95,0.75,0.69,1.56,1.85,1.2,1.32,0.28,0.43,0.75,0.86,1.45,1.25,1.07,1.06,0.3,0.16,0.31,0.19,4.28,11.75,1.72,4.23,1.4,4.58,0.74,0.87,1.27,1.24,1.1,1.02,0.19,0.14,0.29,0.32,4.54,12.55,1.68,4.28,1.51,4.65,0.85,0.99,1.27,1.38,1.02,1.13,0.16,0.14,N
682,38731161,295004,2047556,3159809,4714217,1657674.83,2959668.17,995622.25,917205.39,14,46,309,687,118.5,358.0,115.4,239.73,202,835,4299,15854,1703.33,5799.67,1640.6,5472.52,89,679,3255,11628,1305.5,4355.33,1299.42,4001.71,307,1056,6753,10410,2368.67,6586.5,2432.89,3923.53,891.34,725.85,1181.24,1122.59,986.54,909.64,99.8,164.66,39768,170521,1009510,2421627,406827.17,1196009.67,384631.87,869598.6,0.96,1.15,2.27,1.4,1.47,1.3,0.48,0.1,0.49,0.62,1.54,1.3,1.01,1.01,0.35,0.23,0.39,2.34,5.99,20.69,3.14,12.37,2.28,8.04,1.0,0.92,1.42,1.34,1.12,1.13,0.16,0.17,0.47,2.61,6.45,21.08,3.44,13.04,2.46,7.92,0.97,0.97,1.39,1.31,1.1,1.1,0.15,0.12,N
119,38666485,1443269,1079786,6354509,3117734,3385926.0,1855919.5,2165375.33,920468.27,12,12,766,752,244.17,221.17,298.71,276.29,94,134,6717,6926,2781.33,2608.5,2904.78,2458.27,200,29,5933,6504,2503.5,1885.5,2597.33,2409.26,391,220,18742,15325,4676.17,4385.67,7002.24,5635.06,521.03,715.02,1043.66,1147.41,838.96,949.96,202.48,141.1,53883,26668,2653753,2524694,871469.17,751054.67,1048573.07,926437.64,0.47,1.06,1.41,4.62,1.04,2.22,0.32,1.25,0.91,0.24,1.84,1.0,1.28,0.71,0.37,0.27,0.64,0.26,38.71,27.59,10.11,7.86,14.63,10.41,0.87,0.92,1.17,1.37,1.04,1.1,0.13,0.17,0.67,0.34,40.73,27.24,9.55,7.8,15.41,10.22,0.8,1.07,1.15,1.56,1.01,1.19,0.13,0.19,N
53,38657497,502496,1076382,3275667,3259267,1711679.0,2043545.67,1237347.7,770976.3,5,6,97,586,52.0,257.5,40.47,251.67,64,48,1326,10449,734.5,3593.83,545.27,4052.36,39,44,1212,7294,621.33,2844.83,513.27,3009.08,143,90,2218,9585,1077.17,4416.17,869.99,4157.32,777.17,787.73,1190.85,1008.06,969.0,910.34,159.88,82.63,16858,12966,340394,1977158,182030.0,867033.5,147786.14,851312.77,0.96,0.72,1.69,2.05,1.37,1.27,0.3,0.46,0.68,0.69,1.2,1.36,0.99,1.03,0.24,0.28,0.17,0.14,4.67,25.44,2.05,9.98,1.78,10.32,0.96,0.97,1.38,1.11,1.14,1.04,0.18,0.05,0.22,0.19,5.48,21.89,2.27,9.9,2.02,9.73,0.98,0.87,1.32,1.53,1.09,1.15,0.13,0.23,Y
151,38669978,1222153,1060990,2445774,5284870,1798146.5,2478039.5,458884.17,1483054.37,50,23,548,440,229.17,211.67,194.68,169.6,690,337,5050,7595,2458.83,2759.5,1789.22,2669.75,740,245,5634,3825,2325.0,1902.5,1923.89,1344.22,947,484,13049,8614,4694.17,3945.67,4711.27,3311.26,406.41,625.21,1041.24,1043.66,830.99,875.24,236.36,140.36,207004,90413,1781041,1531621,751846.17,734015.5,628156.68,587512.98,0.66,0.91,1.59,1.99,1.13,1.31,0.34,0.37,0.68,0.76,1.85,1.58,1.23,0.99,0.41,0.31,1.58,0.97,21.21,15.49,7.95,8.06,7.34,6.32,0.68,0.93,1.31,1.18,0.98,1.04,0.23,0.1,1.64,0.96,22.23,14.85,8.15,7.8,7.74,6.24,0.89,0.93,1.16,1.19,1.05,1.08,0.1,0.09,Y
403,38702549,744435,1342929,3458710,3117594,2080194.67,2202558.67,1115894.45,683290.86,5,13,204,304,54.83,99.33,78.57,117.35,19,231,2620,3911,625.5,1227.17,1008.81,1485.64,33,222,1485,2411,424.33,936.83,568.56,1022.1,98,222,3609,6726,1033.83,1867.33,1424.03,2475.08,566.37,713.28,1086.2,1152.08,864.69,877.95,186.71,163.31,12363,53419,583880,969562,154052.17,323550.67,223589.41,366258.53,0.58,0.86,1.76,1.87,1.18,1.27,0.52,0.38,0.65,0.74,1.92,1.73,1.18,1.17,0.46,0.36,0.15,0.54,6.11,5.76,1.66,2.47,2.34,2.1,0.94,0.82,1.18,1.2,1.07,1.0,0.1,0.16,0.17,0.48,7.02,6.42,1.97,2.53,2.71,2.23,0.92,0.86,1.52,1.16,1.26,1.04,0.21,0.14,Y
667,38729718,762741,663771,3117594,4384346,1777640.33,2498147.83,985554.26,1258187.79,21,13,466,440,112.83,195.0,174.71,170.73,249,179,6390,6114,1574.0,2761.83,2380.94,2385.96,242,98,4593,4004,1231.83,1912.5,1712.36,1547.39,376,247,10277,8886,2490.67,4129.5,3847.14,3585.3,816.39,787.88,1160.21,1108.81,928.73,909.95,132.5,124.51,68732,39467,1536773,1569163,395984.33,718891.5,565920.18,617639.69,0.8,0.83,2.09,3.02,1.33,1.5,0.45,0.82,0.78,0.54,1.56,1.32,1.08,0.92,0.33,0.29,0.52,0.42,9.13,16.07,3.42,7.81,3.09,6.87,0.94,0.98,1.34,1.35,1.1,1.11,0.13,0.14,0.65,0.49,9.81,15.88,3.66,7.62,3.32,6.98,0.74,0.91,1.14,1.31,0.96,1.05,0.13,0.15,N
207,38679116,869954,103539,2847376,5553117,1800826.33,2066016.67,839895.64,1939987.65,18,6,265,133,120.83,63.67,108.35,60.91,304,76,3952,1479,1770.5,641.5,1678.1,589.15,135,87,3136,1859,1293.5,804.5,1213.16,767.56,193,99,4948,3690,2235.5,1583.83,1893.97,1595.22,671.21,481.79,1132.76,1231.97,898.82,737.55,189.09,254.94,52161,23451,922415,515034,406485.83,250792.0,368172.33,241294.02,0.89,0.53,2.69,2.44,1.48,1.06,0.66,0.72,0.53,0.48,1.19,2.31,0.97,1.49,0.29,0.67,0.45,0.24,20.74,7.51,5.87,3.07,7.75,3.18,0.89,0.68,1.35,1.43,1.07,0.9,0.17,0.28,0.39,0.18,18.6,8.02,5.87,3.18,7.07,3.35,0.7,0.66,1.4,1.11,1.11,0.9,0.23,0.17,Y
470,38710998,68020,115604,3365679,2878276,1850118.5,1909694.33,1341161.59,1125887.44,8,6,312,420,107.5,143.83,145.85,176.98,62,49,4799,8856,1666.17,2725.83,2252.6,3665.55,57,19,3818,4166,1291.17,1475.67,1768.46,1779.19,74,66,6441,6561,2074.33,2362.33,2867.97,2781.53,550.04,842.03,1188.9,1315.83,913.85,1072.98,237.72,158.33,21287,9543,1159631,1393810,377907.0,481683.83,518236.11,600338.3,0.89,0.89,3.58,2.58,1.8,1.74,1.07,0.57,0.45,0.55,1.39,1.33,0.95,0.81,0.4,0.31,0.18,0.1,8.79,14.9,2.99,5.4,3.81,6.74,0.65,0.98,1.36,1.45,1.04,1.22,0.27,0.18,0.25,0.14,9.35,13.0,2.94,4.82,3.87,5.65,0.82,1.0,1.25,1.79,1.06,1.25,0.15,0.27,N
