account_id,match_id,team,hero_id,kills,deaths,assists,denies,net_worth,winning_team,win
279700264,38632435,Team0,6,2,10,8,5,30116,Team1,N
115071645,38632435,Team0,1,9,6,7,4,37616,Team1,N
177502895,38632435,Team0,14,8,7,10,1,34733,Team1,N
1125557395,38632435,Team1,18,6,9,15,1,35152,Team1,Y
1072901222,38632435,Team0,27,6,6,15,3,32534,Team1,N
300886209,38632435,Team0,13,8,5,8,0,30272,Team1,N
121072866,38632435,Team1,4,6,8,12,0,34805,Team1,Y
1144439143,38632435,Team1,20,9,3,11,0,41346,Team1,Y
876346925,38632435,Team1,58,7,2,13,0,38443,Team1,Y
298305257,38632435,Team0,31,6,7,15,2,29954,Team1,N
355039561,38632435,Team1,25,3,8,6,1,34250,Team1,Y
