match_id,start_time,winning_team,t0_avg_kd,t0_max_kd,t0_min_kd,t1_avg_kd,t1_max_kd,t1_min_kd,kd_diff,team0_won
35613207,2025-05-10 08:09:34,Team0,1.0158730298280716,1.7272727,0.2857143,1.056240051984787,1.7142857,0.44444445,-0.04036702215671539,1
34648938,2025-04-06 22:52:49,Team0,1.975000003973643,3.75,0.6,0.5439153586824735,1.2,0.14285715,1.4310846452911696,1
34777135,2025-04-11 18:22:20,Team0,2.1146825502316156,8.0,0.33333334,0.8691919247309366,1.2,0.18181819,1.245490625500679,1
35495001,2025-05-07 15:29:05,Team1,1.325091578066349,5.0,0.14285715,1.5142857134342194,2.75,0.5,-0.18919413536787033,0
35365992,2025-05-02 21:36:03,Team1,0.46666667113701504,1.0,0.0,3.5753968209028244,9.0,0.2857143,-3.1087301497658095,0
35450141,2025-05-05 19:29:38,Team0,1.1786630203326542,2.0,0.30769232,1.1148989846309025,3.0,0.27272728,0.06376403570175171,1
33903592,2025-03-14 15:40:21,Team0,1.952380935351054,3.3333333,0.71428573,0.6537698457638422,1.7142857,0.0,1.2986110895872116,1
34325061,2025-03-27 13:23:26,Team1,0.7881132711966833,1.5,0.27272728,1.6708333194255829,3.0,0.8,-0.8827200482288996,0
35481884,2025-05-07 00:19:41,Team0,1.4676587482293446,5.0,0.5714286,1.028571439286073,1.6,0.22222222,0.43908730894327164,1
34465641,2025-03-31 20:03:39,Team0,2.1175925731658936,5.0,0.5555556,0.6293544471263885,0.8888889,0.30769232,1.488238126039505,1
34691177,2025-04-08 14:16:41,Team1,0.6917989527185758,1.5,0.22222222,1.6993386298418045,3.5,0.33333334,-1.0075396771232286,0
34865059,2025-04-14 17:31:02,Team1,1.1677197913328807,2.0,0.53846157,1.0854978561401367,2.2857144,0.18181819,0.08222193519274401,0
35118298,2025-04-23 19:50:48,Team0,1.2581349362929661,2.857143,0.375,1.1219696899255116,1.8,0.18181819,0.13616524636745453,1
