account_id,p_total_matches_played,p_total_kills,p_total_deaths,p_total_wins,p_total_assists,p_total_time_played,p_avg_kills,p_win_rate
1731541441,56,584,268,37,470,96690,10.428571428571429,0.6607142857142857
1731665674,27,269,92,21,298,45541,9.962962962962964,0.7777777777777778
1731705080,273,2558,664,247,2828,355720,9.36996336996337,0.9047619047619048
1731750516,26,250,122,18,255,40546,9.615384615384615,0.6923076923076923
1731806916,113,982,508,73,1092,190060,8.690265486725664,0.6460176991150443
1731830198,286,3134,1180,193,2565,513057,10.958041958041958,0.6748251748251748
1731846884,555,4435,2957,309,5171,1033182,7.990990990990991,0.5567567567567567
1731861657,70,782,387,54,714,131931,11.17142857142857,0.7714285714285715
1732038347,97,1463,327,76,893,155539,15.082474226804123,0.7835051546391752
1732264626,466,3990,3051,249,5407,893156,8.562231759656653,0.5343347639484979
1732911328,208,1432,1475,112,2522,396418,6.884615384615385,0.5384615384615384
1733021082,439,3058,2938,212,4462,857912,6.965831435079727,0.48291571753986334
1733374430,194,2045,1237,118,1712,366306,10.541237113402062,0.6082474226804123
1734346991,58,725,178,52,593,81679,12.5,0.896551724137931
1734550558,183,1567,1033,97,1945,389866,8.562841530054644,0.5300546448087432
1734589706,202,2511,1272,130,2113,374623,12.430693069306932,0.6435643564356436
1734752566,282,2283,1515,159,3384,519039,8.095744680851064,0.5638297872340425
1735091070,161,1809,507,123,1782,285521,11.236024844720497,0.7639751552795031
1735303497,47,841,145,42,450,86024,17.893617021276597,0.8936170212765957
1735409297,154,1695,713,98,1871,298328,11.006493506493506,0.6363636363636364
1736528837,664,6571,4156,410,6252,1181530,9.896084337349398,0.6174698795180723
1737215656,712,4248,2809,368,8860,1417114,5.966292134831461,0.5168539325842697
1738276271,118,1313,514,87,1299,215921,11.127118644067796,0.7372881355932204
1738280719,350,3053,2634,201,3778,660253,8.722857142857142,0.5742857142857143
1738288654,352,3397,1946,190,3593,603974,9.650568181818182,0.5397727272727273
1739228765,261,2000,1434,126,2407,472081,7.662835249042145,0.4827586206896552
1739439006,104,760,547,64,1482,215684,7.3076923076923075,0.6153846153846154
1739617490,120,1053,456,71,1152,209237,8.775,0.5916666666666667
1739823854,125,1191,425,102,1207,202659,9.528,0.816
1739927884,593,5269,4608,312,6547,1268420,8.885328836424957,0.5261382799325464
1740016259,100,874,566,60,1059,199794,8.74,0.6
1740058916,49,396,199,29,503,89268,8.081632653061224,0.5918367346938775
1740248876,718,5957,4396,433,8357,1381494,8.2966573816156,0.6030640668523677
1740843772,176,1055,886,98,1530,315978,5.994318181818182,0.5568181818181818
1741086064,128,1461,663,76,1407,247768,11.4140625,0.59375
1741232052,165,1435,497,140,1949,254686,8.696969696969697,0.8484848484848485
1741889412,94,936,489,62,913,191358,9.957446808510639,0.6595744680851063
1742073423,76,726,477,45,1091,150458,9.552631578947368,0.5921052631578947
1742600129,55,717,199,45,651,103803,13.036363636363637,0.8181818181818182
1742919281,189,1422,1226,103,1837,336901,7.523809523809524,0.544973544973545
1743311690,57,466,314,42,549,100407,8.175438596491228,0.7368421052631579
1743356536,54,459,371,38,770,102494,8.5,0.7037037037037037
1743548035,34,468,100,33,336,52222,13.764705882352942,0.9705882352941176
1744077609,94,688,426,67,1129,153548,7.319148936170213,0.7127659574468085
1744107171,231,2064,906,212,2311,294213,8.935064935064934,0.9177489177489178
1744135770,92,944,478,58,739,154588,10.26086956521739,0.6304347826086957
1744147845,27,162,170,15,207,51583,6.0,0.5555555555555556
1744301685,108,1084,445,91,1302,165754,10.037037037037036,0.8425925925925926
1744460681,5,68,38,5,77,9903,13.6,1.0
1744480899,94,668,273,78,1014,143508,7.1063829787234045,0.8297872340425532
1744599360,139,1240,784,76,1294,258522,8.920863309352518,0.5467625899280576
1744640740,153,1438,491,125,1464,251611,9.398692810457517,0.8169934640522876
1744805098,93,713,324,67,1212,160944,7.666666666666667,0.7204301075268817
1745424096,273,3083,1411,203,3283,451134,11.293040293040294,0.7435897435897436
1745537138,33,290,181,21,197,63295,8.787878787878787,0.6363636363636364
1745708053,1387,11358,9734,719,14099,2579409,8.188896899783705,0.5183850036049027
1745931613,53,618,278,32,678,105204,11.660377358490566,0.6037735849056604
1745972479,124,1234,988,72,1495,246767,9.951612903225806,0.5806451612903226
1746180441,39,412,162,27,363,69165,10.564102564102564,0.6923076923076923
1746181243,341,2072,2276,207,4365,609193,6.07624633431085,0.6070381231671554
1746424396,41,413,97,38,400,55609,10.073170731707316,0.926829268292683
1746512439,74,419,373,48,866,123710,5.662162162162162,0.6486486486486487
1746518323,18,129,89,16,223,32839,7.166666666666667,0.8888888888888888
1746603438,64,567,249,46,693,112679,8.859375,0.71875
1746894909,106,957,510,66,1130,170708,9.028301886792454,0.6226415094339622
1746922468,88,647,607,53,849,155772,7.3522727272727275,0.6022727272727273
1746994234,90,767,433,79,1121,141668,8.522222222222222,0.8777777777777778
1747023782,77,608,351,54,897,125359,7.896103896103896,0.7012987012987013
1747141934,31,257,128,21,429,66468,8.290322580645162,0.6774193548387096
1747242571,150,1299,682,136,1602,201566,8.66,0.9066666666666666
1747412006,34,413,99,23,387,63257,12.147058823529411,0.6764705882352942
1747424471,19,188,95,16,212,34774,9.894736842105264,0.8421052631578947
1747945407,95,842,459,71,945,166146,8.863157894736842,0.7473684210526316
1748130713,300,3483,1751,196,2887,511906,11.61,0.6533333333333333
1748857891,1397,13517,5554,717,10886,2930874,9.675733715103794,0.513242662848962
1750161074,71,393,426,41,766,136189,5.535211267605634,0.5774647887323944
1752458011,50,600,270,39,637,87261,12.0,0.78
1752523171,36,296,178,25,423,59087,8.222222222222221,0.6944444444444444
1752792693,255,1973,1696,141,2993,473306,7.737254901960784,0.5529411764705883
1752886129,23,203,139,18,333,44505,8.826086956521738,0.782608695652174
1755025741,4,42,12,4,68,6019,10.5,1.0
1760412459,290,1867,1676,149,3244,560839,6.437931034482759,0.5137931034482759
1760824970,136,1379,642,76,1528,261154,10.139705882352942,0.5588235294117647
1760997841,44,409,169,31,349,75117,9.295454545454545,0.7045454545454546
1761488688,37,373,192,24,368,71429,10.08108108108108,0.6486486486486487
1761736955,17,167,69,14,281,24378,9.823529411764707,0.8235294117647058
1761974325,8,118,36,7,72,14230,14.75,0.875
1762022220,27,320,99,24,379,45555,11.851851851851851,0.8888888888888888
1762215396,31,180,114,26,419,46192,5.806451612903226,0.8387096774193549
1762260952,11,158,64,11,176,20848,14.363636363636363,1.0
1762285056,7,84,38,7,84,10884,12.0,1.0
1762358102,16,169,55,14,227,27648,10.5625,0.875
1762555478,447,5875,4552,251,5023,872106,13.143176733780761,0.5615212527964206
1762695496,19,198,79,17,236,31486,10.421052631578947,0.8947368421052632
1766816897,1568,7991,9499,799,16473,3054322,5.096301020408164,0.5095663265306123
1767754952,1144,9257,9716,610,11622,2372401,8.091783216783217,0.5332167832167832
1771046083,421,3492,2025,271,4676,676968,8.294536817102138,0.6437054631828979
1771227222,1278,8235,7883,668,14044,2493517,6.443661971830986,0.5226917057902973
1771929340,505,5282,1754,340,6775,933776,10.45940594059406,0.6732673267326733
1772090425,597,3803,4673,327,7400,1178987,6.370184254606365,0.5477386934673367
1773696253,172,1742,722,126,1920,304354,10.127906976744185,0.7325581395348837
1774158077,32,347,140,23,306,62400,10.84375,0.71875
1774335867,220,1857,1150,129,2703,431280,8.440909090909091,0.5863636363636363
1774716862,20,227,110,11,209,37647,11.35,0.55
1774991475,176,1939,705,130,1436,279149,11.017045454545455,0.7386363636363636
1775240270,830,4876,5374,482,8484,1446813,5.874698795180723,0.5807228915662651
1776653332,247,2664,2098,129,2412,465918,10.785425101214575,0.5222672064777328
1776697703,987,7726,6741,551,10674,1955016,7.827760891590679,0.5582573454913881
1779852249,920,7645,4903,527,8577,1562988,8.309782608695652,0.5728260869565217
1780255828,91,431,586,52,1107,169691,4.736263736263736,0.5714285714285714
1781036776,212,2155,1403,117,1909,403872,10.165094339622641,0.5518867924528302
1781302381,541,4610,2787,289,5661,967344,8.521256931608134,0.5341959334565619
1782890166,57,659,322,42,510,107485,11.56140350877193,0.7368421052631579
1783776897,325,3717,1397,196,2994,612323,11.436923076923076,0.6030769230769231
1786605403,297,2782,1501,170,3720,562023,9.367003367003367,0.5723905723905723
1787356635,1412,11637,7958,773,13400,2489414,8.241501416430594,0.5474504249291785
1789593585,432,3789,2832,234,5044,841625,8.770833333333334,0.5416666666666666
1789853208,119,653,616,83,1763,220155,5.487394957983193,0.6974789915966386
1791437852,795,4190,4905,425,9129,1623699,5.270440251572327,0.5345911949685535
1793647559,60,607,273,48,727,100637,10.116666666666667,0.8
1796922327,347,2948,1791,186,3871,682290,8.495677233429396,0.5360230547550432
1797263828,373,3907,1734,249,3787,633844,10.474530831099196,0.6675603217158177
1799160338,211,2314,982,140,1824,357746,10.966824644549764,0.6635071090047393
1799689872,567,4851,3675,296,4631,1060792,8.555555555555555,0.5220458553791887
1800884775,17,88,109,14,144,24117,5.176470588235294,0.8235294117647058
1801083402,142,1073,583,95,1381,255240,7.556338028169014,0.6690140845070423
1801209326,107,1177,673,69,1330,194502,11.0,0.6448598130841121
1801276369,255,2335,1348,142,2594,472150,9.156862745098039,0.5568627450980392
1801488253,50,520,168,35,578,103047,10.4,0.7
1802252647,203,1929,1053,142,2125,347037,9.502463054187192,0.6995073891625616
1804177362,386,3926,2793,215,3559,809294,10.17098445595855,0.5569948186528497
1804691520,75,540,371,49,738,134691,7.2,0.6533333333333333
1805036873,110,1174,530,67,1008,211673,10.672727272727272,0.6090909090909091
1806100387,222,1981,1221,119,2381,414312,8.923423423423424,0.536036036036036
1806753565,222,1615,890,116,2734,402618,7.274774774774775,0.5225225225225225
1806950538,89,670,625,50,1058,179172,7.52808988764045,0.5617977528089888
1807540716,420,4377,2070,233,3318,788369,10.42142857142857,0.5547619047619048
1807594332,967,6772,7700,477,8727,1849338,7.003102378490175,0.4932781799379524
1807725850,258,1943,1968,141,2781,544863,7.5310077519379846,0.5465116279069767
1807951042,348,3244,2273,203,3092,645876,9.32183908045977,0.5833333333333334
1808067262,507,4580,3602,279,3798,902466,9.033530571992111,0.5502958579881657
1808786000,243,1603,1411,136,2118,429900,6.596707818930041,0.5596707818930041
1808966186,509,4178,2262,276,4328,977862,8.208251473477407,0.5422396856581533
1809283481,267,2583,1666,179,2580,506372,9.674157303370787,0.6704119850187266
1809501470,51,692,251,42,574,77356,13.568627450980392,0.8235294117647058
1809776883,687,4546,3105,348,9070,1312619,6.617176128093159,0.5065502183406113
1810167855,252,1736,1598,112,2562,489764,6.888888888888889,0.4444444444444444
1811127808,333,2000,1811,182,4096,599618,6.006006006006006,0.5465465465465466
1811316917,156,818,863,76,1603,297426,5.243589743589744,0.48717948717948717
1811730411,33,272,152,21,344,64970,8.242424242424242,0.6363636363636364
1813462545,728,6527,3551,416,6236,1351149,8.965659340659341,0.5714285714285714
1814160070,696,4708,3522,360,7522,1412005,6.764367816091954,0.5172413793103449
1815761351,91,812,620,61,1079,184224,8.923076923076923,0.6703296703296703
1816343614,351,3088,2950,186,2642,632445,8.797720797720798,0.5299145299145299
1816402089,173,1524,1136,87,1831,330538,8.809248554913294,0.5028901734104047
1817695953,226,2005,1557,124,2077,426788,8.871681415929203,0.5486725663716814
1820509892,119,1136,771,85,1035,202938,9.546218487394958,0.7142857142857143
1820941475,18,140,85,12,222,30429,7.777777777777778,0.6666666666666666
1821020028,586,5810,3710,331,6073,1063613,9.914675767918089,0.5648464163822525
1821466001,83,622,448,44,757,154284,7.493975903614458,0.5301204819277109
1822149015,77,732,300,57,629,122693,9.506493506493506,0.7402597402597403
1822177742,155,1486,834,90,1374,272754,9.587096774193549,0.5806451612903226
1822530191,219,2313,1394,134,2217,379913,10.561643835616438,0.6118721461187214
1822991035,153,1129,907,89,1641,290180,7.379084967320262,0.5816993464052288
1823135935,582,5235,4817,352,4582,1017688,8.994845360824742,0.6048109965635738
1823176454,329,2652,1698,223,3144,543759,8.060790273556231,0.6778115501519757
1823271957,237,2125,1168,154,2602,427536,8.966244725738397,0.6497890295358649
1823895775,481,3915,3880,250,4771,972496,8.13929313929314,0.5197505197505198
1823992720,768,6109,5268,397,7156,1502312,7.954427083333333,0.5169270833333334
1824046450,111,1304,719,64,1089,198626,11.747747747747749,0.5765765765765766
1824087770,1942,10409,10874,977,20148,4059905,5.359938208032956,0.5030895983522142
1824630557,178,1761,897,118,1579,319730,9.893258426966293,0.6629213483146067
1825132243,378,3783,2934,231,3069,679242,10.007936507936508,0.6111111111111112
1825285910,7,118,17,7,69,9255,16.857142857142858,1.0
1825325343,252,2361,1789,152,1993,448256,9.369047619047619,0.6031746031746031
1825387537,145,1028,909,77,1348,271469,7.089655172413793,0.5310344827586206
1825397171,720,4316,4161,368,7648,1495992,5.9944444444444445,0.5111111111111111
1825564449,197,1087,1077,116,2068,402644,5.517766497461929,0.5888324873096447
1825827351,718,6431,5197,388,7800,1355698,8.95682451253482,0.5403899721448467
1826179440,769,7515,6781,418,6112,1422234,9.772431729518855,0.5435630689206762
1826426616,388,3623,1946,222,4376,674075,9.337628865979381,0.5721649484536082
1826545241,1233,8752,9337,637,13994,2378565,7.098134630981346,0.5166261151662611
1826547273,144,1146,695,85,1593,248570,7.958333333333333,0.5902777777777778
1826683899,125,985,604,82,1548,228393,7.88,0.656
1826725583,1129,8744,3803,765,11033,1960151,7.744906997342781,0.6775907883082374
1826730373,281,3383,1200,201,2637,492189,12.03914590747331,0.7153024911032029
1826862850,243,2216,1297,157,2534,410494,9.119341563786008,0.6460905349794238
1827010079,306,2524,1967,190,2429,543011,8.248366013071895,0.6209150326797386
1827037501,39,327,226,23,273,66373,8.384615384615385,0.5897435897435898
1827741526,297,2072,2270,160,3399,538540,6.976430976430977,0.5387205387205387
1827835762,228,1722,1511,123,2237,412824,7.552631578947368,0.5394736842105263
1828265870,43,431,257,28,495,74331,10.023255813953488,0.6511627906976745
1828384494,76,639,536,44,741,141227,8.407894736842104,0.5789473684210527
1828547322,250,2520,1166,164,2387,432125,10.08,0.656
1828866973,847,4181,6376,461,9363,1569401,4.936245572609209,0.5442739079102715
1829074029,212,1653,1101,118,2547,379796,7.797169811320755,0.5566037735849056
1829099399,221,2078,1695,120,2312,431266,9.402714932126697,0.5429864253393665
1829145418,77,540,360,41,689,136398,7.012987012987013,0.5324675324675324
1829203098,301,3292,2118,187,3553,556680,10.93687707641196,0.6212624584717608
1829524813,242,1588,1684,126,2712,457004,6.56198347107438,0.5206611570247934
1829573201,102,984,685,70,892,173890,9.647058823529411,0.6862745098039216
1829595746,83,431,352,55,847,151239,5.192771084337349,0.6626506024096386
1829901144,60,463,479,31,699,122226,7.716666666666667,0.5166666666666667
1830096073,276,2617,1615,160,2743,521791,9.481884057971014,0.5797101449275363
1830122145,322,2463,2365,205,3944,593347,7.649068322981367,0.6366459627329193
1830248740,1123,4988,5350,577,14061,2252231,4.441674087266251,0.5138023152270703
1830269399,854,5714,5175,472,8935,1529043,6.690866510538641,0.5526932084309133
1830269979,183,1867,653,120,2085,359279,10.202185792349727,0.6557377049180327
1830296489,8,40,33,2,59,10774,5.0,0.25
1830659492,335,2629,2038,202,4284,652746,7.847761194029851,0.6029850746268657
1830876652,197,2048,1157,126,2568,405718,10.395939086294415,0.6395939086294417
1831104153,431,4987,1661,290,4276,758612,11.570765661252901,0.6728538283062645
1831639053,180,1665,798,113,1974,336035,9.25,0.6277777777777778
1831762283,880,4895,5728,466,9085,1734537,5.5625,0.5295454545454545
1832036539,47,435,293,29,489,92666,9.25531914893617,0.6170212765957447
1832037035,72,1058,456,42,656,114358,14.694444444444445,0.5833333333333334
1832160057,825,8335,5750,480,7658,1540035,10.103030303030303,0.5818181818181818
1832319597,1000,6467,5353,552,13766,1929606,6.467,0.552
1832432647,745,7672,6291,414,6931,1391604,10.297986577181208,0.5557046979865772
1832472187,41,493,188,27,407,78730,12.024390243902438,0.6585365853658537
1832628410,327,2489,2195,177,4157,610186,7.611620795107034,0.5412844036697247
1832739926,352,3607,1711,248,3762,621573,10.247159090909092,0.7045454545454546
1833138410,11,153,57,8,92,21768,13.909090909090908,0.7272727272727273
1833263772,35,297,156,28,571,60618,8.485714285714286,0.8
1833284011,200,1455,1005,81,1530,363834,7.275,0.405
1833374590,1368,14357,4871,754,8372,2509807,10.494883040935672,0.5511695906432749
1833559113,165,1359,1079,116,1593,288358,8.236363636363636,0.703030303030303
1833667167,52,480,249,41,790,88397,9.23076923076923,0.7884615384615384
1833716887,99,1035,566,73,985,165556,10.454545454545455,0.7373737373737373
